cell_line1	cell_line2	similarity	sample_id1	cell_line1_display	sample_id2	cell_line2_display
CCLF_PEDS_0051_T	CHP_126	-0.2090910600398069	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_CHP126_libLAB6088	CHP_126
CCLF_PEDS_0051_T	CHP_134	-0.20826846254120726	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_CHP134_libLAB6074	CHP_134
CHP_126	CHP_134	0.6566049366741854	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_CHP134_libLAB6074	CHP_134
CCLF_PEDS_0051_T	GI_ME_N	-0.20003131055920648	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_GIMEN_libLAB6073	GI_ME_N
CHP_126	GI_ME_N	0.2821464794095952	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_GIMEN_libLAB6073	GI_ME_N
CHP_134	GI_ME_N	0.4258195610408833	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_GIMEN_libLAB6073	GI_ME_N
CCLF_PEDS_0051_T	IMR_32	-0.1790727235096243	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_IMR32_libLAB6079	IMR_32
CHP_126	IMR_32	0.8186331670161028	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_IMR32_libLAB6079	IMR_32
CHP_134	IMR_32	0.8438322729420347	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_IMR32_libLAB6079	IMR_32
GI_ME_N	IMR_32	0.3660709699306405	NG-A0611_GIMEN_libLAB6073	GI_ME_N	NG-A0611_IMR32_libLAB6079	IMR_32
CCLF_PEDS_0051_T	KELLY	-0.18513906338156944	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_KELLY_libLAB6075	KELLY
CHP_126	KELLY	0.7431208014703359	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_KELLY_libLAB6075	KELLY
CHP_134	KELLY	0.4801853656406223	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_KELLY_libLAB6075	KELLY
GI_ME_N	KELLY	0.34347214737924503	NG-A0611_GIMEN_libLAB6073	GI_ME_N	NG-A0611_KELLY_libLAB6075	KELLY
IMR_32	KELLY	0.5869093543991971	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_KELLY_libLAB6075	KELLY
CCLF_PEDS_0051_T	LAN1	-0.22614536625871892	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_LAN1_libLAB6085	LAN1
CHP_126	LAN1	0.6318710480967565	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LAN1_libLAB6085	LAN1
CHP_134	LAN1	0.7935766906266175	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_LAN1_libLAB6085	LAN1
GI_ME_N	LAN1	0.3406954434963895	NG-A0611_GIMEN_libLAB6073	GI_ME_N	NG-A0611_LAN1_libLAB6085	LAN1
IMR_32	LAN1	0.7604516286969177	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN1_libLAB6085	LAN1
KELLY	LAN1	0.347787808257127	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_LAN1_libLAB6085	LAN1
CCLF_PEDS_0051_T	LAN2	-0.15784998803659925	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_LAN2_libLAB6083	LAN2
CHP_126	LAN2	0.6708653644522788	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LAN2_libLAB6083	LAN2
CHP_134	LAN2	0.5372461859769464	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_LAN2_libLAB6083	LAN2
GI_ME_N	LAN2	0.3433896581758397	NG-A0611_GIMEN_libLAB6073	GI_ME_N	NG-A0611_LAN2_libLAB6083	LAN2
IMR_32	LAN2	0.551252096721711	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN2_libLAB6083	LAN2
KELLY	LAN2	0.7642419165514905	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_LAN2_libLAB6083	LAN2
LAN1	LAN2	0.4776483422088709	NG-A0611_LAN1_libLAB6085	LAN1	NG-A0611_LAN2_libLAB6083	LAN2
CCLF_PEDS_0051_T	LAN5	-0.16579311578422415	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_LAN5_libLAB6087	LAN5
CHP_126	LAN5	0.8836900335288647	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LAN5_libLAB6087	LAN5
CHP_134	LAN5	0.7424896917337522	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_LAN5_libLAB6087	LAN5
GI_ME_N	LAN5	0.3009243895803653	NG-A0611_GIMEN_libLAB6073	GI_ME_N	NG-A0611_LAN5_libLAB6087	LAN5
IMR_32	LAN5	0.900895205688392	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN5_libLAB6087	LAN5
KELLY	LAN5	0.6773903882112416	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_LAN5_libLAB6087	LAN5
LAN1	LAN5	0.6726078783356948	NG-A0611_LAN1_libLAB6085	LAN1	NG-A0611_LAN5_libLAB6087	LAN5
LAN2	LAN5	0.617539481393403	NG-A0611_LAN2_libLAB6083	LAN2	NG-A0611_LAN5_libLAB6087	LAN5
CCLF_PEDS_0051_T	LAN6	-0.23477082987339248	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_LAN6_libLAB6089	LAN6
CHP_126	LAN6	0.5475345701039164	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LAN6_libLAB6089	LAN6
CHP_134	LAN6	0.27661889072901524	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_LAN6_libLAB6089	LAN6
GI_ME_N	LAN6	0.21420303914331548	NG-A0611_GIMEN_libLAB6073	GI_ME_N	NG-A0611_LAN6_libLAB6089	LAN6
IMR_32	LAN6	0.39230146741653693	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN6_libLAB6089	LAN6
KELLY	LAN6	0.7972748421402459	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_LAN6_libLAB6089	LAN6
LAN1	LAN6	0.19108034553231723	NG-A0611_LAN1_libLAB6085	LAN1	NG-A0611_LAN6_libLAB6089	LAN6
LAN2	LAN6	0.6723887610050867	NG-A0611_LAN2_libLAB6083	LAN2	NG-A0611_LAN6_libLAB6089	LAN6
LAN5	LAN6	0.48336609181111617	NG-A0611_LAN5_libLAB6087	LAN5	NG-A0611_LAN6_libLAB6089	LAN6
CCLF_PEDS_0051_T	LS	-0.13643237563085117	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_LS_libLAB6078	LS
CHP_126	LS	0.7120916580827599	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LS_libLAB6078	LS
CHP_134	LS	0.7460635904268268	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_LS_libLAB6078	LS
GI_ME_N	LS	0.5273441886580573	NG-A0611_GIMEN_libLAB6073	GI_ME_N	NG-A0611_LS_libLAB6078	LS
IMR_32	LS	0.7547317623728237	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LS_libLAB6078	LS
KELLY	LS	0.6156176384022546	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_LS_libLAB6078	LS
LAN1	LS	0.593139076090131	NG-A0611_LAN1_libLAB6085	LAN1	NG-A0611_LS_libLAB6078	LS
LAN2	LS	0.6307389038300784	NG-A0611_LAN2_libLAB6083	LAN2	NG-A0611_LS_libLAB6078	LS
