"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262"
"1",1,0.941653160453809,0.827856025039124,0.683279742765273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285251215559157,0.328660436137072,0,0,0,0,0,0,0,0.00160771704180064,0,0,0,0,0,0.130914826498423,0.0858505564387917,0,0.0713153724247227,0,0.0824261275272162,0.117924528301887,0.0990415335463259,0,0,0,1,0.948484848484848,0.818327974276527,0.667192429022082,0.0126582278481013,0.0225806451612903,0.00490196078431373,0,0.00323101777059774,0,0.468998410174881,0,0,0,0,0.0065252854812398,0,0,0,0,0.0789049919484702,0,0,0,0.0032,0,0,0.00158478605388273,0,0,0,0,0,0.00483091787439614,0,0,0,0,0.0093603744149766,0.00961538461538462,0.00159235668789809,0,0,0.00477707006369427,0.012779552715655,0,0,0.00649350649350649,0.0015552099533437,0.900813008130081,0.00324675324675325,0,0.00160513643659711,0,0.146730462519936,0.832520325203252,0.373397435897436,0.099510603588907,0.259083728278041,0,0,0.277867528271405,0.0345911949685535,0.897865853658537,0.0128410914927769,0,0,0,0.903374233128834,0.773940345368917,0,0.00983606557377049,0.810679611650485,0.00324675324675325,0.901116427432217,0,0.898573692551506,0.0016366612111293,0.190322580645161,0,0.900473933649289,0.0062992125984252,0.00153139356814701,0.296950240770466,0.439873417721519,0.738170347003155,0.0143540669856459,0.794165316045381,0,0.14854517611026,0.799050632911392,0.302250803858521,0.3504,0.800632911392405,0.81259842519685,0,0.023696682464455,0.184339314845024,0.00308641975308642,0.00157232704402516,0.891338582677165,0.0178861788617886,0.297124600638978,0,0.878930817610063,0.287758346581876,0,0,0.891509433962264,0,0.69983948635634,0.0505529225908373,0,0.901234567901235,0.782539682539683,0,0.00161030595813205,0,0.807631160572337,0.818619582664527,0,0.111111111111111,0.104761904761905,0.8016,0,0.785714285714286,0.772357723577236,0.288216560509554,0,0.019047619047619,0.0499194847020934,0.782608695652174,0.0352,0.0276422764227642,0.127591706539075,0.762852404643449,0.0209339774557166,0.90302066772655,0,0,0.813990461049285,0.786466165413534,0.751582278481013,0.00158227848101266,0.00158478605388273,0.0268987341772152,0,0.19935170178282,0,0.898573692551506,0.898894154818325,0.186813186813187,0.248447204968944,0.901234567901235,0,0.861370716510903,0.293563579277865,0.833333333333333,0.0420560747663551,0,0.174726989079563,0,0.692431561996779,0.729773462783172,0.322981366459627,0.0596546310832025,0,0,0.00658978583196046,0,0.0401929260450161,0.248387096774194,0.893987341772152,0.7109375,0,0.907051282051282,0.1734375,0,0.949919224555735,0.985826771653543,0,0.00972447325769854,0.0048,0.901453957996769,0,0.799674267100977,0.00164744645799012,0.3568,0,0.900326797385621,0.0813397129186603,0.263074484944533,0,0.905940594059406,0.934713375796178,0.0050251256281407,0,0.491419656786271,0.906793048973144,0.907120743034056,0.6048,0.889250814332248,0.957792207792208,0.894654088050314,0.94551282051282,0.900316455696203,1,0.625816993464052,0.938679245283019,0.838810641627543,0.906200317965024,0.897196261682243,0.490968801313629,0.957585644371941,0.835443037974684
"2",0.941653160453809,1,0.899845916795069,0.737341772151899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337539432176656,0.386541471048513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141744548286604,0.103937007874016,0,0.0837359098228663,0,0.0907668231611894,0.128930817610063,0.110932475884244,0,0,0,0.950693374422188,1,0.901960784313726,0.737007874015748,0.017741935483871,0.0373376623376623,0.0130081300813008,0.00157977883096367,0.0065252854812398,0.00159744408945687,0.540157480314961,0,0.00161290322580645,0.00158227848101266,0.00162866449511401,0.00664451827242525,0,0.0015527950310559,0.00160513643659711,0.00158730158730159,0.0769230769230769,0,0.0016,0.0016,0.00315955766192733,0.00156494522691706,0.00156494522691706,0.00157977883096367,0,0.00159235668789809,0,0.0016,0.00159744408945687,0.0145161290322581,0.0032258064516129,0.00157728706624606,0.00156494522691706,0.00161030595813205,0.0126382306477093,0.0125786163522013,0.00480769230769231,0.00159744408945687,0,0.00956937799043062,0.0190174326465927,0.00163934426229508,0,0.00665557404326123,0.00315955766192733,0.942716857610475,0.00966183574879227,0.00470219435736677,0.00488599348534202,0,0.129746835443038,0.765751211631664,0.317891373801917,0.0978792822185971,0.1939586645469,0,0,0.234349919743178,0.0141732283464567,0.942989214175655,0.00649350649350649,0.00969305331179321,0,0.0032626427406199,0.9421875,0.699530516431925,0.00157728706624606,0.00322061191626409,0.7312,0.00974025974025974,0.943639291465378,0,0.944968553459119,0.00483870967741936,0.195476575121163,0,0.945482866043614,0.00321027287319422,0,0.230891719745223,0.392801251956182,0.66877971473851,0.0206677265500795,0.711111111111111,0.00483870967741936,0.127131782945736,0.719101123595506,0.262135922330097,0.364069952305246,0.74488188976378,0.731974921630094,0.00487012987012987,0.0303514376996805,0.15814696485623,0.00928792569659443,0.00630914826498423,0.837837837837838,0.00809061488673139,0.234548335974643,0.00801282051282051,0.8208,0.202211690363349,0.00162866449511401,0.00153609831029186,0.94620253164557,0,0.636655948553055,0.0604133545310016,0,0.944444444444444,0.79179810725552,0,0.00637958532695375,0,0.725961538461538,0.750793650793651,0.0062992125984252,0.089644513137558,0.0853080568720379,0.729468599033816,0,0.690208667736758,0.707438016528926,0.230769230769231,0.00315955766192733,0.00950871632329636,0.0472312703583062,0.712918660287081,0.0349206349206349,0.00811688311688312,0.0916271721958926,0.699013157894737,0.00797448165869218,0.948194662480377,0,0.00482315112540193,0.739770867430442,0.707762557077626,0.680817610062893,0.00627943485086342,0.00952380952380952,0.00631911532385466,0.0078125,0.206168831168831,0.00786163522012579,0.948275862068966,0.942492012779553,0.132283464566929,0.26645264847512,0.854003139717425,0,0.894819466248038,0.215408805031447,0.861337683523654,0.0199692780337942,0.00161030595813205,0.18957345971564,0.00783699059561128,0.640699523052464,0.670988654781199,0.302507836990596,0.0713153724247227,0,0,0.00328947368421053,0,0.0144694533762058,0.194888178913738,0.93900481540931,0.636650868878357,0,0.935897435897436,0.14937106918239,0,0.923824959481361,0.98755832037325,0,0,0,0.944620253164557,0.00789889415481832,0.717569786535304,0.00819672131147541,0.312698412698413,0,0.943986820428336,0.0812101910828025,0.198412698412698,0,0.941176470588235,0.895330112721417,0.0116086235489221,0.00159489633173844,0.557661927330174,0.9408,0.948757763975155,0.667721518987342,0.939935064935065,0.945454545454545,0.936908517350158,0.94811320754717,0.943910256410256,0.931309904153355,0.686688311688312,0.875786163522013,0.762738853503185,0.953821656050955,0.942277691107644,0.539087947882736,0.889067524115756,0.889064976228209
"3",0.827856025039124,0.899845916795069,1,0.865116279069767,0.0127388535031847,0.0094488188976378,0.00925925925925926,0.0109546165884194,0.0105421686746988,0.00763358778625954,0.00943396226415094,0.00907715582450832,0.009375,0.0124610591900312,0.0117994100294985,0.0107033639143731,0.00617283950617284,0.00916030534351145,0.00928792569659443,0.0125,0.00911854103343465,0.441538461538462,0.505359877488515,0.0122887864823349,0.0078003120124805,0.0106382978723404,0.0103397341211226,0.00627943485086342,0.00615384615384615,0.00914634146341463,0.00768049155145929,0.00771604938271605,0.00920245398773006,0.0109204368174727,0.00769230769230769,0.0077639751552795,0.181126331811263,0.11402157164869,0.0107361963190184,0.0964230171073095,0.0106060606060606,0.104790419161677,0.142640364188164,0.124615384615385,0.0078740157480315,0.0123839009287926,0.0106060606060606,0.841949778434269,0.901759530791789,1,0.845329249617152,0.014018691588785,0.0868217054263566,0.0408805031446541,0.00152671755725191,0.0062992125984252,0.00154798761609907,0.671779141104294,0,0.0015527950310559,0.0015220700152207,0.00155038759689922,0.00632911392405063,0,0.00151975683890578,0.00158730158730159,0.0015527950310559,0.0749601275917065,0,0.00154559505409583,0.00313479623824451,0.012326656394453,0.00149925037481259,0.00151745068285281,0.00302571860816944,0,0.0015748031496063,0,0.00309597523219814,0.00156739811912226,0.049306625577812,0.00152671755725191,0.00153374233128834,0.00153609831029186,0.00155038759689922,0.0121212121212121,0.00927357032457496,0.00622083981337481,0.00152439024390244,0,0.0078003120124805,0.0138674884437596,0.00316455696202532,0.00311526479750779,0.00479233226837061,0.00301659125188537,0.864566929133858,0.0977917981072555,0.0688575899843505,0.0870917573872473,0.00631911532385466,0.115384615384615,0.667721518987342,0.242990654205607,0.146687697160883,0.157650695517774,0.00765696784073507,0.00308166409861325,0.210031347962382,0.00909090909090909,0.857777777777778,0.00789889415481832,0.0860719874804382,0.00306748466257669,0.0703125,0.860778443113772,0.599695585996956,0.0182926829268293,0.0062402496099844,0.624806201550388,0.0863422291993721,0.861751152073733,0.0141509433962264,0.854103343465046,0.0706436420722135,0.252747252747253,0.00759878419452888,0.866566716641679,0.0306748466257669,0.00451127819548872,0.190327613104524,0.3453125,0.572307692307692,0.083969465648855,0.603975535168196,0.0869565217391304,0.118003025718608,0.611026033690659,0.235759493670886,0.38125,0.635114503816794,0.623672230652504,0.0766823161189358,0.0479134466769706,0.194144838212635,0.087797619047619,0.0920245398773006,0.726299694189602,0.0109375,0.180555555555556,0.0806962025316456,0.702160493827161,0.178294573643411,0.0093167701863354,0.0104011887072808,0.863568215892054,0.013595166163142,0.540372670807453,0.116030534351145,0.00757575757575758,0.861607142857143,0.613707165109034,0.00302571860816944,0.0897832817337461,0.0124416796267496,0.610510046367852,0.640062597809077,0.081447963800905,0.0975975975975976,0.100917431192661,0.619273301737757,0.00459418070444104,0.589230769230769,0.59717868338558,0.238897396630934,0.0659509202453988,0.0139103554868624,0.0717628705148206,0.6125,0.0675883256528418,0.00317460317460317,0.10381679389313,0.592709984152139,0.00938967136150235,0.870426829268293,0.0077639751552795,0.0691823899371069,0.632075471698113,0.599704579025111,0.592705167173252,0.0888208269525268,0.0928462709284627,0.00896860986547085,0.0785498489425982,0.28149300155521,0.0750382848392037,0.861538461538462,0.86015037593985,0.0849772382397572,0.302325581395349,0.761127596439169,0.0123456790123457,0.824242424242424,0.170245398773006,0.782131661442006,0.0119581464872945,0.00943396226415094,0.260606060606061,0.086890243902439,0.562691131498471,0.57484076433121,0.3,0.137345679012346,0.0077639751552795,0.00763358778625954,0.00317965023847377,0.00769230769230769,0.0124610591900312,0.145510835913313,0.858895705521472,0.549019607843137,0.00453172205438067,0.851622874806801,0.129429892141757,0,0.794348508634223,0.863914373088685,0.0062402496099844,0.00470219435736677,0.0062015503875969,0.864615384615385,0.0903522205206738,0.612852664576803,0.0907668231611894,0.281733746130031,0.00470957613814757,0.858054226475279,0.0842433697347894,0.14630467571644,0.00757575757575758,0.857366771159875,0.782071097372488,0.0979133226324237,0.0675883256528418,0.687782805429864,0.852941176470588,0.864864864864865,0.804580152671756,0.856466876971609,0.837320574162679,0.854489164086687,0.848623853211009,0.853846153846154,0.814984709480122,0.804451510333863,0.756923076923077,0.65052950075643,0.860248447204969,0.86144578313253,0.593059936908517,0.7703125,1
"4",0.683279742765273,0.737341772151899,0.865116279069767,1,0.108064516129032,0.111111111111111,0.12241653418124,0.113782051282051,0.116459627329193,0.124610591900312,0.121951219512195,0.112324492979719,0.114649681528662,0.125984251968504,0.110429447852761,0.113884555382215,0.0993589743589744,0.113496932515337,0.121212121212121,0.110047846889952,0.106918238993711,0.63301282051282,0.695046439628483,0.108626198083067,0.118022328548644,0.128325508607199,0.113943028485757,0.100323624595469,0.112852664576803,0.120443740095087,0.101880877742947,0.107371794871795,0.0929133858267717,0.115506329113924,0.110047846889952,0.115805946791862,0.34789391575663,0.273449920508744,0.116535433070866,0.23015873015873,0.123052959501558,0.247311827956989,0.304347826086957,0.267828843106181,0.114832535885167,0.126182965299685,0.117647058823529,0.70398773006135,0.75,0.87800963081862,1,0.0158227848101266,0.10702875399361,0.0485436893203883,0.0046583850931677,0.0112359550561798,0.00474683544303797,0.862284820031299,0.00482315112540193,0.00158730158730159,0.00313971742543171,0.00485436893203883,0.0065359477124183,0.0046583850931677,0.0046875,0.00482315112540193,0.00317460317460317,0.0771704180064309,0.00478468899521531,0.0047244094488189,0.00325732899022801,0.0174050632911392,0.0031496062992126,0.0015600624024961,0.00308166409861325,0.00311526479750779,0.00477707006369427,0.00308166409861325,0.00478468899521531,0.00470957613814757,0.0596546310832025,0.00635930047694754,0.0031496062992126,0.0046875,0.00476947535771065,0.0123456790123457,0.0141955835962145,0.00964630225080386,0.00315457413249211,0.0046801872074883,0.0127591706539075,0.0138888888888889,0.00324149108589951,0.00632911392405063,0.00978792822185971,0.0078125,0.7584,0.124193548387097,0.0820433436532508,0.10410094637224,0.0129449838187702,0.0984615384615385,0.538709677419355,0.183254344391785,0.146919431279621,0.10126582278481,0.0110062893081761,0.00481540930979133,0.167974882260597,0.00152439024390244,0.761329305135952,0.00162337662337662,0.107936507936508,0.00470957613814757,0.072463768115942,0.755007704160247,0.467614533965245,0.03125,0,0.486571879936809,0.1072,0.746478873239437,0.014218009478673,0.763693270735524,0.078525641025641,0.2448,0.0108191653786708,0.77557251908397,0.0347003154574132,0.00458015267175573,0.125198098256735,0.2765625,0.448494453248811,0.0930599369085174,0.457413249211356,0.0998415213946117,0.103186646433991,0.474097331240188,0.193910256410256,0.338072669826224,0.489827856025039,0.470588235294118,0.0998415213946117,0.0399361022364217,0.164251207729469,0.105022831050228,0.110410094637224,0.600311041990669,0.00482315112540193,0.118483412322275,0.0922098569157393,0.57051282051282,0.1248,0.00961538461538462,0.00914634146341463,0.778816199376947,0.0156739811912226,0.402208201892744,0.115506329113924,0.0108024691358025,0.76355421686747,0.488993710691824,0.00460122699386503,0.1136,0.019047619047619,0.470219435736677,0.49597423510467,0.0933125972006221,0.0835913312693498,0.0870917573872473,0.472843450479233,0.0109034267912773,0.443740095087163,0.468699839486356,0.199685534591195,0.0768025078369906,0.00638977635782748,0.0702875399361022,0.483359746434231,0.0644654088050314,0,0.0813397129186603,0.460655737704918,0.00313971742543171,0.744479495268139,0.0111642743221691,0.0861244019138756,0.481421647819063,0.468373493975904,0.446319018404908,0.10355486862442,0.108108108108108,0.00153609831029186,0.0868217054263566,0.271844660194175,0.0839813374805599,0.762578616352201,0.751552795031056,0.055379746835443,0.297507788161994,0.630265210608424,0.0266875981161695,0.725,0.119309262166405,0.696629213483146,0.00156985871271586,0.00947867298578199,0.250388802488336,0.098310291858679,0.4390625,0.451612903225806,0.246153846153846,0.139280125195618,0.0127591706539075,0.0108024691358025,0,0.0108359133126935,0.00316455696202532,0.102564102564103,0.761526232114467,0.428794992175274,0.00628930817610063,0.755980861244019,0.106518282988871,0.0032,0.645468998410175,0.713385826771654,0.00796178343949045,0.00161290322580645,0.00157232704402516,0.772870662460568,0.107309486780715,0.475649350649351,0.108943089430894,0.24251968503937,0.00792393026941363,0.756137479541735,0.0747217806041336,0.102564102564103,0.00777604976671851,0.756535947712418,0.649918962722853,0.11404958677686,0.0684713375796178,0.878315132605304,0.754716981132076,0.766871165644172,0.988817891373802,0.748784440842788,0.686371100164204,0.761075949367089,0.707472178060413,0.762204724409449,0.663507109004739,0.996763754045307,0.621664050235479,0.513888888888889,0.754330708661417,0.758513931888545,0.524590163934426,0.6192,0.846986089644513
"5",0,0,0.0127388535031847,0.108064516129032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.451559934318555,0.393148450244698,1,1,1,1,1,1,1,0.998376623376623,1,1,1,1,1,0.782958199356913,0.870340356564019,1,0.904448105436573,1,0.878164556962025,0.8384,0.855072463768116,1,1,1,0,0.0015600624024961,0.0147058823529412,0.11620294599018,0,0.0164744645799012,0.00327868852459016,0,0,0,0.161550888529887,0,0,0,0,0,0,0,0,0,0.00167224080267559,0,0,0,0.00165562913907285,0,0,0,0,0,0,0,0,0.0179738562091503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176751592356688,0,0,0.154220779220779,0,0,0,0,0,0,0.15177065767285,0,0,0,0,0.00509337860780985,0,0.0126984126984127
"6",0,0,0.0094488188976378,0.111111111111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.451923076923077,0.39589905362776,1,1,1,1,1,1,1,0.998420221169036,1,1,1,1,1,0.782051282051282,0.864734299516908,1,0.896,1,0.877934272300469,0.83147853736089,0.850649350649351,1,1,1,0,0.00152671755725191,0.0130293159609121,0.11496062992126,0,0.0178861788617886,0.00326797385620915,0,0,0,0.161084529505582,0,0,0,0,0,0,0,0,0,0.00165837479270315,0,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167192429022082,0,0,0.15,0,0,0,0,0,0,0.151162790697674,0,0,0,0,0.00504201680672269,0,0.00950871632329636
"7",0,0,0.00925925925925926,0.12241653418124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.457463884430177,0.400309119010819,1,1,1,1,1,1,1,0.998422712933754,1,1,1,1,1,0.778471138845554,0.861958266452649,1,0.898251192368839,1,0.863076923076923,0.827371695178849,0.849206349206349,1,1,1,0,0.00150602409638554,0.0128,0.119309262166405,0,0.0194805194805195,0.00162337662337662,0,0,0,0.1625,0,0,0,0,0,0,0,0,0,0.00163132137030995,0,0,0,0.00158982511923688,0,0,0,0,0,0,0,0,0.0159235668789809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170046801872075,0,0,0.157142857142857,0,0,0,0,0,0,0.159869494290375,0,0,0,0,0.00324675324675325,0,0.0093603744149766
"8",0,0,0.0109546165884194,0.113782051282051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.449920508744038,0.40282131661442,1,1,1,1,1,1,1,0.998407643312102,1,1,1,1,1,0.777251184834123,0.862123613312203,1,0.894822006472492,1,0.875576036866359,0.824451410658307,0.846031746031746,1,1,1,0,0.00152671755725191,0.00974025974025974,0.113744075829384,0,0.0194489465153971,0.00162337662337662,0,0,0,0.169811320754717,0,0,0,0,0,0,0,0,0,0.00163398692810458,0,0,0,0.00158478605388273,0,0,0,0,0,0,0,0,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176838810641628,0,0,0.160513643659711,0,0,0,0,0,0,0.155448717948718,0,0,0,0,0.00323101777059774,0,0.00623052959501558
"9",0,0,0.0105421686746988,0.116459627329193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.459247648902821,0.403374233128834,1,1,1,1,1,1,1,0.998461538461539,1,1,1,1,1,0.783206106870229,0.872841444270016,1,0.904468412942989,1,0.881203007518797,0.835365853658537,0.861370716510903,1,1,1,0,0.00147275405007364,0.0110759493670886,0.118564742589704,0,0.0187207488299532,0.00316455696202532,0,0,0,0.167692307692308,0,0,0,0,0,0,0,0,0,0.00157977883096367,0,0,0,0.00153374233128834,0,0,0,0,0,0,0,0,0.0124031007751938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172573189522342,0,0,0.160796324655436,0,0,0,0,0,0,0.154952076677316,0,0,0,0,0.00323624595469256,0,0.0107858243451464
"10",0,0,0.00763358778625954,0.124610591900312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45226917057903,0.394453004622496,1,1,1,1,1,1,1,0.998417721518987,1,1,1,1,1,0.776416539050536,0.863849765258216,1,0.892355694227769,1,0.871601208459215,0.828267477203647,0.847113884555382,1,1,1,0,0.00149476831091181,0.0096,0.116459627329193,0,0.020440251572327,0.00158227848101266,0,0,0,0.164615384615385,0,0,0,0,0,0,0,0,0,0.00157728706624606,0,0,0,0.00308641975308642,0,0,0,0,0,0,0,0,0.0155763239875389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17638036809816,0,0,0.160125588697017,0,0,0,0,0,0,0.16,0,0,0,0,0.00315457413249211,0,0.0077639751552795
