cell_line	degree	mean_edge_sim	max_edge_sim	is_outlier	sample_id	cell_tech_id	cell_line_display
EFM_192C	8	0.548431528014963	0.6155159795071968	FALSE	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	EFM_192C
HDQ_P1	7	0.548859111455747	0.6769802107320693	FALSE	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	HDQ_P1
ETCC_007	5	0.5984902079500902	0.758501049615243	FALSE	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007
MCF_7	5	0.5914857282263967	0.6795966495893307	FALSE	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7
BT_474	5	0.5866796779702367	0.7116369846303977	FALSE	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474
CAL_120	5	0.5836667233598103	0.6137211929290781	FALSE	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120
KPL_1	4	0.6395462307879971	0.7116369846303977	FALSE	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1
ETCC_006	4	0.6171695189460202	0.758501049615243	FALSE	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006
CAL_85_1	4	0.6157168434325044	0.6769802107320693	FALSE	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1
IPH_926	4	0.551435309425063	0.5994958119866635	FALSE	NG-29643_IPH_926_lib581313_7997_4	IPH_926	IPH_926
CAL_51	4	0.5344104210068751	0.5809488650733032	FALSE	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51
MDA_MB_468	3	0.6451038239028998	0.7793148934963928	FALSE	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468	MDA_MB_468
MFM_223	3	0.5968257840665745	0.6635764820687973	FALSE	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223
EFM_192A	3	0.5581357573331909	0.6155159795071968	FALSE	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A
T_47D	3	0.5434252256647962	0.58347564446613	FALSE	NG-29643_T_47D_lib581309_8005_3	T_47D	T_47D
HCC_1937	2	0.6865945694105436	0.7793148934963928	FALSE	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	HCC_1937
HS_578T	2	0.6345976410748919	0.6487787484400072	FALSE	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T	HS_578T
JIMT_1	2	0.5556457460519233	0.5808369701177507	FALSE	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1	JIMT_1
EFM_19	2	0.5434252256647963	0.5994958119866635	FALSE	NG-29643_EFM_19_lib581291_7997_4	EFM_19	EFM_19
MDA_MB_231	2	0.5431259907133079	0.5842582460528373	FALSE	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231
MDA_MB_453	2	0.5193949743839961	0.5354151419045295	FALSE	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453
EVSA_T	2	0.5033748068634626	0.5193949743839961	FALSE	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T
EFM_192B	1	0.5074559830673127	0.5074559830673127	FALSE	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	EFM_192B
CAL_148	0	NA	NA	TRUE	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148
COLO_824	0	NA	NA	TRUE	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824
DU_4475	0	NA	NA	TRUE	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475
HCC_1143	0	NA	NA	TRUE	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	HCC_1143
HCC_1599	0	NA	NA	TRUE	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	HCC_1599
SK_BR_3	0	NA	NA	TRUE	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	SK_BR_3
