## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE100148/results/picard/SRR7828565_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE100148/results/star/SRR7828565.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE100148/results/picard/SRR7828565_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 11 17:20:19 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
409	240	225	18	1526698	526.896931	543.324719	30236577	FR	105	201	285	365	451	593	2023	5981	15795	30881	123601			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
18	1
24	1
25	3
27	4
28	4
29	1
30	5
31	10
32	16
33	22
34	1092
35	1518
36	2270
37	3035
38	3440
39	3736
40	3754
41	3672
42	4035
43	4573
44	4114
45	4429
46	4685
47	4591
48	4918
49	5305
50	7282
51	7142
52	7069
53	7522
54	51444
55	7457
56	7635
57	8335
58	8239
59	8139
60	8419
61	8264
62	8475
63	8489
64	8486
65	8488
66	8946
67	9061
68	9421
69	9750
70	9808
71	9950
72	10100
73	10169
74	10152
75	10154
76	10392
77	10746
78	11147
79	11515
80	11870
81	12084
82	11845
83	11803
84	11961
85	12205
86	12149
87	12811
88	13004
89	13333
90	13969
91	14089
92	14116
93	14392
94	14430
95	14841
96	14884
97	15078
98	15259
99	15824
100	16635
101	16687
102	17329
103	17113
104	17504
105	17875
106	18257
107	18289
108	18299
109	18411
110	19517
111	19892
112	20333
113	20337
114	20772
115	21089
116	21300
117	21300
118	22260
119	22468
120	22903
121	23175
122	23595
123	24303
124	24387
125	24694
126	24702
127	25189
128	25444
129	26320
130	27266
131	26844
132	27931
133	28024
134	28892
135	29155
136	28809
137	29713
138	29696
139	30102
140	30960
141	31711
142	32482
143	32743
144	33471
145	34078
146	33787
147	34556
148	35111
149	35561
150	36261
151	37060
152	36933
153	38181
154	38343
155	38510
156	39308
157	40184
158	40183
159	41227
160	41444
161	41016
162	42110
163	42815
164	43297
165	43699
166	44605
167	44821
168	45978
169	45125
170	46456
171	46975
172	47229
173	48161
174	48257
175	49335
176	49855
177	50932
178	51115
179	51055
180	51141
181	52206
182	51214
183	52955
184	53319
185	53734
186	55157
187	54767
188	55500
189	55255
190	56164
191	56304
192	56196
193	57456
194	57252
195	58579
196	57772
197	59561
198	58980
199	59445
200	60861
201	59498
202	60566
203	60599
204	61372
205	61787
206	62539
207	63886
208	63075
209	63393
210	63348
211	62886
212	63024
213	64002
214	63675
215	64220
216	64331
217	66094
218	65281
219	64403
220	65088
221	65489
222	65797
223	66266
224	65365
225	66424
226	65566
227	66577
228	66067
229	66825
230	66874
231	66033
232	66370
233	66569
234	65763
235	67078
236	65998
237	66433
238	66695
239	66835
240	68360
241	66385
242	66594
243	66293
244	66704
245	67537
246	66384
247	65849
248	66747
249	66584
250	66394
251	66801
252	66263
253	66800
254	66438
255	65498
256	65678
257	64348
258	65844
259	64942
260	64432
261	66017
262	64014
263	64929
264	64410
265	63119
266	63232
267	62416
268	63092
269	62503
270	62617
271	62091
272	61787
273	61555
274	61724
275	61096
276	60510
277	60852
278	60888
279	61711
280	59378
281	59752
282	59947
283	59090
284	60289
285	59278
286	58867
287	58850
288	58182
289	59122
290	57554
291	57710
292	56808
293	57414
294	56993
295	56980
296	55382
297	55585
298	55946
299	55509
300	55395
301	53909
302	53897
303	54048
304	54027
305	53595
306	53477
307	52703
308	53033
309	52375
310	51748
311	51269
312	51506
313	51691
314	50761
315	49606
316	50470
317	49660
318	50013
319	49308
320	49264
321	49161
322	49428
323	48856
324	48527
325	47979
326	47555
327	48495
328	47936
329	46506
330	47380
331	46559
332	46209
333	46633
334	45408
335	45642
336	44537
337	44970
338	44292
339	44011
340	44641
341	43434
342	44271
343	43146
344	42864
345	42924
346	42954
347	42222
348	42368
349	41323
350	42341
351	41554
352	41054
353	40543
354	41093
355	40014
356	39952
357	39473
358	40107
359	39308
360	39409
361	38784
362	38921
363	38092
364	38341
365	37485
366	37133
367	37590
368	37460
369	36706
370	36395
371	36061
372	35913
373	35352
374	35431
375	35135
376	34917
377	34381
378	34826
379	34109
380	34346
381	34143
382	34063
383	33517
384	33453
385	33267
386	32640
387	32931
388	32888
389	31772
390	31871
391	31261
392	31470
393	31178
394	31315
395	30977
396	31048
397	30443
398	30200
399	29927
400	29771
401	29892
402	30265
403	28962
404	29364
405	29153
406	28990
407	28584
408	28290
409	28342
410	28768
411	28196
412	28037
413	27677
414	27712
415	27385
416	27278
417	26706
418	26930
419	26495
420	26862
421	25952
422	26601
423	26330
424	25209
425	25814
426	25126
427	26275
428	25813
429	24971
430	24988
431	24668
432	24885
433	24451
434	24412
435	23810
436	23744
437	24122
438	23345
439	23649
440	23579
441	23464
442	22921
443	22593
444	22591
445	22607
446	22338
447	22828
448	22201
449	22243
450	22053
451	21815
452	21968
453	21544
454	21929
455	21588
456	21222
457	21199
458	20663
459	20536
460	20918
461	20435
462	20283
463	20023
464	19844
465	20329
466	20052
467	19504
468	19462
469	19472
470	19375
471	19294
472	19144
473	19461
474	18697
475	19170
476	18483
477	18478
478	18294
479	18101
480	18090
481	17877
482	17980
483	17798
484	17618
485	17794
486	17500
487	17443
488	17368
489	16950
490	16844
491	16443
492	16775
493	16857
494	16491
495	16480
496	16531
497	16457
498	16024
499	15819
500	16037
501	15837
502	15835
503	15849
504	15727
505	15610
506	15084
507	14951
508	15173
509	15141
510	14761
511	14913
512	15082
513	14978
514	14550
515	14571
516	14256
517	14030
518	13897
519	14445
520	14068
521	13637
522	13935
523	13861
524	13807
525	13829
526	13385
527	13698
528	13635
529	13326
530	13664
531	13224
532	13033
533	13115
534	12952
535	12967
536	12737
537	12782
538	12508
539	12475
540	12403
541	12554
542	12362
543	12360
544	11980
545	12183
546	12141
547	12060
548	11828
549	12059
550	11947
551	11901
552	11528
553	11579
554	11501
555	11438
556	11836
557	11314
558	11245
559	11342
560	11088
561	11117
562	10989
563	10774
564	10997
565	10970
566	11101
567	10757
568	10541
569	10937
570	10589
571	10728
572	10518
573	10338
574	10388
575	10235
576	10553
577	10182
578	10186
579	10012
580	10104
581	10099
582	9780
583	9882
584	9779
585	9589
586	9727
587	9515
588	9731
589	9664
590	9728
591	9386
592	9399
593	9593
594	9414
595	9410
596	9208
597	9193
598	8963
599	9087
600	9071
601	9075
602	9085
603	8671
604	8726
605	8698
606	8589
607	8876
608	8944
609	8578
610	8549
611	8528
612	8527
613	8261
614	8247
615	8382
616	8342
617	8187
618	8205
619	8108
620	7923
621	7982
622	8146
623	8041
624	7877
625	7967
626	7981
627	7909
628	7730
629	7650
630	7873
631	7617
632	7687
633	7707
634	7505
635	7321
636	7523
637	7384
638	7540
639	7351
640	7363
641	7099
642	7132
643	7043
644	7379
645	7181
646	7167
647	7003
648	7178
649	7020
650	6985
651	7149
652	7074
653	6982
654	6936
655	6961
656	7002
657	6709
658	6674
659	6752
660	6572
661	6780
662	6507
663	6566
664	6654
665	6551
666	6613
667	6326
668	6375
669	6332
670	6544
671	6394
672	6294
673	6299
674	6274
675	6303
676	6364
677	6117
678	6227
679	6038
680	6271
681	6125
682	6109
683	6091
684	6049
685	6006
686	5872
687	6075
688	5954
689	5917
690	5926
691	5939
692	5915
693	5936
694	5861
695	5792
696	5714
697	6026
698	5476
699	5699
700	5548
701	5635
702	5594
703	5537
704	5608
705	5654
706	5448
707	5634
708	5629
709	5421
710	5278
711	5538
712	5426
713	5520
714	5440
715	5153
716	5277
717	5238
718	5557
719	5201
720	5220
721	5114
722	5228
723	5369
724	5170
725	5139
726	5282
727	5069
728	5162
729	5026
730	5055
731	4931
732	5071
733	5017
734	4954
735	5073
736	4935
737	4876
738	4903
739	4800
740	4883
741	4943
742	4963
743	4781
744	4790
745	4717
746	4835
747	4816
748	4830
749	4708
750	4837
751	4800
752	4873
753	4861
754	4624
755	4652
756	4716
757	4694
758	4566
759	4533
760	4592
761	4633
762	4658
763	4559
764	4419
765	4641
766	4308
767	4561
768	4678
769	4648
770	4625
771	4608
772	4390
773	4444
