## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE100148/results/picard/SRR7828568_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE100148/results/star/SRR7828568.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE100148/results/picard/SRR7828568_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 14 15:54:55 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
408	240	211	18	1605821	497.196718	481.666714	34525535	FR	93	181	263	341	423	541	1521	5419	15167	29135	111635			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
18	1
25	1
26	1
27	2
28	3
29	3
30	8
31	8
32	11
33	12
34	999
35	1282
36	2020
37	2635
38	3243
39	3271
40	3286
41	3417
42	3484
43	3993
44	3783
45	3967
46	4157
47	4361
48	4617
49	4842
50	6561
51	6604
52	6414
53	7105
54	40901
55	6889
56	6892
57	7928
58	7622
59	7826
60	7898
61	7920
62	7972
63	7744
64	7944
65	8210
66	8399
67	8698
68	9015
69	9317
70	9557
71	9643
72	9916
73	9464
74	9829
75	9889
76	10035
77	10544
78	10936
79	11302
80	11396
81	11756
82	11478
83	11714
84	11742
85	12020
86	12190
87	12433
88	12948
89	13179
90	13734
91	13810
92	14498
93	14136
94	14463
95	14604
96	15150
97	15105
98	15419
99	16241
100	16531
101	16804
102	17255
103	17179
104	17968
105	18150
106	18321
107	18144
108	18546
109	18923
110	20067
111	20158
112	20678
113	20997
114	21330
115	21645
116	22128
117	22168
118	22766
119	23116
120	23560
121	23990
122	24371
123	25105
124	25514
125	25750
126	25699
127	26144
128	26594
129	27423
130	28430
131	28282
132	29604
133	29898
134	30498
135	30887
136	30983
137	31413
138	31637
139	31684
140	32637
141	32931
142	34015
143	35153
144	35306
145	36085
146	35783
147	36993
148	36815
149	37256
150	38363
151	39011
152	39831
153	40944
154	41194
155	41458
156	41749
157	42824
158	43225
159	43946
160	44318
161	44530
162	45012
163	46403
164	46432
165	47999
166	48515
167	47930
168	49322
169	48555
170	49868
171	51076
172	50846
173	51911
174	52267
175	54189
176	54224
177	54640
178	55520
179	54945
180	56426
181	56247
182	57004
183	58114
184	58128
185	58953
186	60105
187	59981
188	60645
189	60846
190	61679
191	61798
192	62349
193	64081
194	63430
195	64269
196	64299
197	66152
198	65434
199	66254
200	66925
201	66394
202	66850
203	67842
204	67582
205	68898
206	69828
207	70672
208	70133
209	70752
210	69763
211	70721
212	70711
213	71535
214	70613
215	71832
216	72254
217	73370
218	73497
219	72984
220	73676
221	73540
222	73673
223	74410
224	73902
225	74855
226	74527
227	75394
228	75508
229	75154
230	76046
231	75513
232	75155
233	75249
234	75846
235	75781
236	75635
237	76221
238	75701
239	75543
240	77239
241	75311
242	76259
243	75983
244	75089
245	76044
246	75961
247	75228
248	75991
249	75700
250	76438
251	76259
252	75936
253	76553
254	75506
255	75029
256	74301
257	74554
258	75149
259	74766
260	74612
261	75226
262	74752
263	75470
264	74548
265	73492
266	72991
267	72912
268	73075
269	73315
270	72493
271	72275
272	73023
273	71483
274	72079
275	70985
276	71585
277	70875
278	70840
279	71854
280	70226
281	70383
282	70478
283	69012
284	70370
285	69487
286	68807
287	68855
288	68330
289	68731
290	67894
291	68343
292	67164
293	67555
294	66649
295	67072
296	66471
297	66019
298	67014
299	65784
300	65866
301	64460
302	64863
303	64444
304	64831
305	63793
306	63430
307	63087
308	63655
309	62831
310	62903
311	61796
312	61597
313	62374
314	61960
315	60867
316	61103
317	60114
318	60627
319	59359
320	59476
321	59598
322	59625
323	58554
324	58612
325	58475
326	58022
327	58429
328	58357
329	56962
330	57239
331	57240
332	56366
333	56863
334	55349
335	55972
