Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR17010968_1	3068.0	1549.0	33.0	38.0	43.0	42.5	39.5	46.5	51.5	51.5	58.0	88.5	129.5	158.0	222.0	320.0	446.5	587.5	791.5	1071.5	1448.5	1954.0	2732.5	3842.5	5252.5	7359.0	11470.5	18095.5	24668.0	32170.0	46147.5	65183.0	89608.5	122157.0	164804.0	215352.0	277286.5	355803.5	444473.5	534513.0	627725.0	715573.5	783094.5	833674.0	881495.0	908470.0	913330.0	912979.0	908830.0	911818.5	905045.5	911948.5	912251.0	885883.5	882873.0	899288.5	882328.5	921980.5	862228.5	705565.0	645303.5	585991.0	523505.5	459091.5	396409.5	336032.0	277337.5	222283.5	187709.5	157863.5	115772.0	82255.5	62085.5	46697.0	33207.0	26296.0	25170.5	22635.5	18511.5	14558.0	10789.0	11022.0	15474.0	13902.0	10125.0	10718.0	8809.5	5264.0	2925.0	2985.0	3011.5	2660.5	2306.5	2015.0	1761.0	1540.5	1566.5	2096.5	2168.5	1339.5	2299.5
SRR17010968_2	10876.0	5569.5	345.0	593.5	913.5	1251.5	1423.0	1394.5	1278.0	1121.5	998.0	905.0	878.5	907.5	937.0	960.0	1030.5	1172.5	1347.5	1627.5	2126.0	2769.5	3682.5	5424.0	7464.0	10900.5	15857.5	21831.0	28923.0	38025.0	51125.0	69858.0	93811.0	125785.5	169893.0	225054.5	288647.0	364773.0	456260.0	546647.0	624867.0	695505.0	759397.0	811413.5	849243.5	889679.0	919161.5	931299.0	934867.5	920847.0	918202.5	933204.5	919738.0	900515.5	888935.5	878255.5	866104.0	810144.0	729170.5	682965.5	645490.0	594830.5	528585.0	444659.0	385421.5	334755.5	281941.5	234149.0	194188.0	161504.5	127745.5	96583.0	73359.0	57055.5	45705.0	36524.0	30620.0	26614.5	22233.0	18851.0	16184.5	14579.0	15101.5	13412.5	10615.0	10960.5	12055.5	9413.5	6687.5	7599.5	7040.5	6250.5	6678.0	6625.5	5089.0	4300.5	5246.0	5699.5	4018.0	2304.0	4334.0
SRR17010969_1	5461.0	2753.5	43.0	49.0	54.0	54.5	58.0	68.0	73.0	83.5	108.0	140.0	163.5	199.5	278.5	370.0	503.5	685.5	926.0	1269.5	1713.5	2252.0	3306.0	4789.0	6545.5	9081.0	13507.0	20159.5	27463.0	36124.0	50990.5	70851.5	96187.5	130103.5	174411.0	225410.0	285075.0	360079.0	447113.0	534310.5	621975.5	705449.5	769257.0	817015.5	859110.5	885543.5	896629.0	899980.0	895942.0	890508.5	879459.5	884495.5	883425.5	865294.5	873344.0	902687.0	927623.5	1048067.5	939847.5	698726.0	648014.5	594207.5	535938.5	462910.0	396446.0	340778.0	286678.0	231886.5	190395.0	157916.0	116076.5	80618.5	59402.5	44970.0	32301.0	24354.0	22602.0	20038.5	15330.5	10582.0	6616.5	5120.0	4274.0	3119.5	2090.5	1788.5	1781.5	1326.0	718.0	614.0	662.0	701.5	615.5	412.5	273.5	452.0	844.0	1234.5	1196.5	747.0	1027.5
SRR17010969_2	17812.0	9283.0	789.0	850.5	901.5	949.5	943.5	940.0	935.0	926.0	916.0	918.0	1006.0	1083.5	1137.0	1244.0	1378.0	1583.5	1901.0	2345.0	2877.0	3644.5	4903.0	6915.5	9301.0	13805.0	19212.0	25042.0	32568.0	41952.0	55491.0	73422.5	96435.0	129237.5	173631.5	229156.5	293020.5	366358.0	451233.0	537138.0	613912.0	681733.5	741759.0	791920.5	829154.0	880269.5	923672.0	953066.0	968718.0	925364.5	894558.0	906246.0	894518.5	882736.0	888603.5	900658.5	903352.5	835177.0	727543.0	673971.0	646970.5	615414.0	556576.5	460924.0	392630.5	347090.5	297380.0	250338.5	208336.0	169840.5	131539.0	95616.0	71329.5	54442.5	42690.5	33817.5	27601.5	22922.0	18751.5	15650.0	12125.0	9233.0	7326.0	5843.5	4541.0	3838.5	3419.5	2873.5	2512.0	2356.5	2339.0	2332.0	2301.0	2220.0	2177.5	2693.0	4095.5	5353.5	4463.0	2695.0	3839.5
SRR17010970_1	6924.0	3498.5	70.0	61.0	54.5	55.0	56.0	65.5	71.5	97.5	132.5	159.0	240.5	349.5	476.5	644.5	862.0	1120.0	1487.5	1986.5	2771.5	3883.5	5514.5	7624.0	10158.5	14109.0	21346.0	32209.5	43234.5	56387.5	78777.0	108672.0	147093.5	197003.0	261851.0	339133.0	426313.5	534111.5	657385.5	777269.5	893848.5	1010080.5	1107306.5	1174771.0	1236135.0	1268576.0	1276110.0	1278268.5	1271632.0	1261763.0	1229914.5	1232242.0	1220192.5	1172028.0	1181786.5	1233420.0	1322585.0	1572482.0	1375117.0	934881.0	842043.5	762948.0	684960.0	602139.0	520733.0	436616.0	359499.5	299508.0	243014.0	192657.0	144835.5	104630.0	78898.0	59846.5	44046.0	35322.0	34848.5	32047.5	24304.5	16604.0	11088.5	9468.0	8618.0	6632.0	4834.5	4641.5	4609.5	3621.0	2020.5	1317.0	1181.0	1107.5	1009.0	980.0	868.5	861.5	1001.5	980.0	866.0	697.0	949.5
SRR17010970_2	7030.0	3677.5	339.5	377.5	412.5	411.5	421.5	439.5	468.0	518.5	584.0	657.5	743.5	871.5	1032.5	1230.5	1507.0	1865.0	2395.0	3186.5	4304.0	5714.0	7822.0	11431.5	15321.0	21194.0	29205.0	39239.5	51281.5	65445.5	86182.5	114935.0	150931.0	198669.0	261737.5	341212.5	430248.0	530008.0	649782.0	767703.0	868968.0	964475.0	1051696.0	1124847.0	1189990.5	1301412.0	1381857.5	1428835.0	1433925.0	1329738.5	1266685.5	1277622.5	1253365.5	1224096.5	1234193.0	1256158.0	1241971.5	1119539.0	970983.0	902354.5	852209.0	791767.5	702846.5	586302.5	511678.0	451397.5	382083.0	318736.0	262839.5	212193.0	165402.0	125726.0	97701.5	76972.0	63195.5	51562.5	42682.5	36122.0	29848.5	25023.5	20286.0	15791.5	12529.0	10444.0	8925.5	7573.0	6214.5	5181.5	4491.5	4190.0	4055.5	4059.5	4662.5	5084.0	4792.5	4623.0	5451.5	6796.5	6150.0	4376.5	6797.5
SRR17010971_1	9641.0	4890.0	129.0	112.0	108.0	105.5	109.5	117.5	131.0	147.5	148.5	184.0	267.5	343.0	456.5	638.5	851.0	1132.0	1509.0	2132.0	2981.5	4119.0	6283.0	9164.5	12338.0	16891.5	25575.5	38914.5	53191.5	69838.5	99069.0	139479.0	188960.0	254116.5	339712.0	437958.0	555155.5	699354.0	856175.5	1012252.0	1171336.5	1321168.5	1438146.5	1525913.0	1595860.5	1614727.5	1610117.5	1609148.5	1594560.0	1582060.0	1554452.0	1549680.5	1525244.5	1467358.0	1463408.0	1496019.5	1496094.0	1759105.5	1637597.5	1178774.5	1079387.5	973640.0	862590.5	761420.0	657136.0	555667.0	453574.0	358282.5	298357.0	247438.5	180149.5	126906.0	94642.0	70683.0	50132.0	38255.0	34190.0	29510.5	22226.0	15153.5	9940.0	7714.5	6010.5	4302.5	3040.0	2471.0	2425.5	2075.0	1162.5	691.0	597.5	563.0	509.0	536.0	487.0	687.5	1053.5	1036.0	783.0	609.0	1351.0
SRR17010971_2	10061.0	5257.5	458.5	466.0	514.0	555.0	564.0	595.0	643.0	679.5	751.0	804.0	891.0	1062.5	1182.5	1410.5	1723.5	2057.5	2624.0	3458.5	4609.5	6257.5	8662.0	12793.0	17528.0	24389.5	34139.0	46950.5	61664.0	79963.5	106287.0	143377.0	190758.5	253579.0	338706.5	443548.0	563534.0	701065.0	859107.0	1013007.5	1149489.0	1270443.0	1376178.5	1463117.5	1523962.0	1608464.5	1675269.5	1710422.0	1708412.5	1627915.5	1578376.0	1579331.0	1546759.5	1502255.5	1500427.0	1524869.0	1504052.5	1375600.0	1217654.5	1140278.0	1082697.0	1002461.5	892519.0	752970.0	650522.0	566506.0	476939.5	396495.0	328394.5	269764.5	212835.5	161460.0	122373.5	94312.0	76184.5	61542.5	49666.5	41043.0	34002.0	27843.0	21898.0	16787.0	13007.0	10364.5	7994.5	6547.0	5622.0	4702.5	4086.5	3762.0	3585.5	3499.5	3672.0	3738.0	3645.0	4024.0	5298.0	7020.5	6761.0	5221.0	10651.0
SRR17010972_1	14969.0	7589.5	203.0	217.0	254.0	240.0	203.0	197.5	189.5	195.0	268.0	364.5	457.0	635.0	889.0	1192.0	1593.5	2068.0	2620.0	3394.0	4448.5	5706.5	7786.5	10441.5	13176.0	17327.5	25608.5	37576.0	49657.0	64474.0	89731.5	124395.0	169805.5	229252.0	304286.5	392406.5	498856.0	632659.5	780390.5	928606.5	1071341.5	1208682.5	1327179.5	1431344.0	1516316.5	1521749.5	1513885.5	1522769.0	1516861.5	1519196.0	1509493.0	1524837.5	1513844.0	1456877.0	1449896.5	1499956.5	1519099.0	1496663.0	1380627.0	1225017.5	1137728.5	1043007.0	943330.0	833519.0	715954.0	610228.0	510003.5	413495.5	349966.5	292963.0	210629.0	146514.0	110334.5	82024.0	58020.0	45074.5	40630.0	35462.0	28610.0	21581.0	15217.5	14478.0	14338.0	10867.0	10113.5	10589.0	7915.0	4995.0	3969.0	4520.0	3655.0	2600.5	1848.0	1219.0	805.0	880.5	1232.0	1489.0	1295.5	764.5	1349.5
