SRR17010972_2	34241.0	320.0	582.0	938.0	795.0	727.0	592.0	580.0	556.0	592.0	766.0	714.0	19929.0	67239.0	58913.0	52241.0	52299.0	61547.0	95691.0	165134.0	241486.0	308520.0	372158.0	440936.0	531325.0	655303.0	820220.0	1044130.0	1358963.0	1864822.0	2781184.0	4786587.0	10449127.0	14411575.0
SRR17010973_1	21000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	100.0	428.0	3095.0	15168.0	50065.0	117195.0	195605.0	253079.0	302747.0	377259.0	499647.0	674194.0	897753.0	1182692.0	1569252.0	2171568.0	3258363.0	5620223.0	13010233.0	20863049.0
SRR17010973_2	20482.0	38.0	23.0	33.0	37.0	28.0	42.0	69.0	79.0	101.0	130.0	202.0	11373.0	40700.0	42786.0	42360.0	47375.0	67930.0	123393.0	216373.0	322143.0	428260.0	543315.0	682240.0	858144.0	1076089.0	1355321.0	1723950.0	2249973.0	3071254.0	4504829.0	7366426.0	13962833.0	12324417.0
SRR17010974_1	5328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	42.0	86.0	168.0	236.0	289.0	556.0	1525.0	4686.0	14965.0	40649.0	81242.0	121106.0	154059.0	189995.0	240290.0	315778.0	421926.0	563120.0	750458.0	1027807.0	1513152.0	2591549.0	6117907.0	15927240.0
SRR17010974_2	18969.0	253.0	451.0	664.0	568.0	528.0	453.0	440.0	375.0	468.0	535.0	523.0	10164.0	36186.0	33953.0	30947.0	31945.0	38706.0	58820.0	96960.0	144948.0	197186.0	251560.0	315013.0	395248.0	493373.0	623450.0	794225.0	1037196.0	1421199.0	2117575.0	3641755.0	7885105.0	10404431.0
SRR17010975_1	3476.0	0.0	0.0	0.0	0.0	1.0	15.0	101.0	755.0	2585.0	1738.0	713.0	310.0	430.0	692.0	856.0	1732.0	5685.0	18715.0	47864.0	85867.0	112093.0	129938.0	153581.0	186930.0	230477.0	288213.0	362282.0	466642.0	638416.0	990862.0	2000912.0	7806523.0	17203407.0
SRR17010975_2	14055.0	1582.0	2234.0	1324.0	1507.0	1097.0	972.0	595.0	460.0	408.0	434.0	537.0	14427.0	41444.0	34148.0	32843.0	33916.0	42460.0	62975.0	100833.0	144522.0	182865.0	217389.0	263025.0	323466.0	402263.0	510123.0	663444.0	900430.0	1310500.0	2122465.0	4043544.0	9039033.0	10230491.0
SRR17010976_1	4392.0	0.0	0.0	0.0	0.0	0.0	17.0	119.0	1007.0	3245.0	2220.0	785.0	394.0	535.0	826.0	1042.0	2159.0	6599.0	20937.0	52164.0	97235.0	135538.0	164671.0	196362.0	240077.0	296734.0	371330.0	466566.0	595814.0	810106.0	1254738.0	2525219.0	9582046.0	20055956.0
SRR17010976_2	16821.0	1895.0	2812.0	1652.0	1720.0	1321.0	1222.0	721.0	578.0	501.0	557.0	620.0	17260.0	51840.0	45353.0	43374.0	44570.0	53427.0	75523.0	117678.0	171770.0	223865.0	275015.0	333712.0	406196.0	503259.0	633704.0	817630.0	1095158.0	1579882.0	2545984.0	4881522.0	10910021.0	12031670.0
SRR17010977_1	2755.0	0.0	0.0	0.0	0.0	3.0	10.0	80.0	637.0	2244.0	1433.0	572.0	242.0	336.0	536.0	711.0	1641.0	5191.0	15411.0	36856.0	65537.0	88906.0	104781.0	124405.0	151780.0	188366.0	235802.0	297998.0	383800.0	524691.0	816331.0	1644847.0	6408482.0	14057159.0
SRR17010977_2	11381.0	1231.0	1818.0	1083.0	1151.0	951.0	769.0	456.0	397.0	303.0	320.0	440.0	11616.0	33789.0	29030.0	27827.0	30682.0	38262.0	54312.0	82537.0	115850.0	147464.0	180457.0	219342.0	269945.0	335619.0	422648.0	550236.0	739202.0	1068861.0	1711544.0	3254158.0	7299260.0	8518602.0
SRR17010978_1	2565.0	0.0	0.0	0.0	0.0	0.0	9.0	64.0	597.0	1964.0	1368.0	546.0	222.0	333.0	467.0	629.0	1224.0	3744.0	12170.0	32178.0	58899.0	78596.0	93641.0	111719.0	138068.0	172690.0	217684.0	273523.0	352254.0	482888.0	750383.0	1520720.0	5927764.0	12591817.0
SRR17010978_2	10889.0	1167.0	1654.0	985.0	1091.0	863.0	743.0	434.0	350.0	290.0	330.0	403.0	12253.0	35236.0	28703.0	27189.0	27709.0	33577.0	48547.0	74970.0	106290.0	134081.0	162501.0	200303.0	247780.0	308832.0	392857.0	509996.0	692908.0	1002562.0	1614177.0	3050479.0	6735072.0	7363505.0
SRR17010979_1	20324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	33.0	94.0	672.0	4283.0	17589.0	55335.0	129633.0	225379.0	307835.0	378118.0	474281.0	619503.0	825575.0	1104583.0	1460626.0	1950953.0	2715638.0	4076040.0	6975848.0	15595525.0	22703332.0
SRR17010979_2	20477.0	45.0	27.0	33.0	47.0	60.0	39.0	61.0	87.0	135.0	157.0	199.0	11640.0	42026.0	47982.0	50546.0	59728.0	86996.0	149796.0	254019.0	386355.0	523571.0	670769.0	841347.0	1057638.0	1326202.0	1670475.0	2126206.0	2765949.0	3766644.0	5466147.0	8778746.0	16015163.0	13521888.0
SRR17010980_1	1599.0	0.0	0.0	0.0	0.0	2.0	10.0	88.0	643.0	1979.0	1301.0	515.0	223.0	389.0	535.0	748.0	1560.0	4221.0	11865.0	28328.0	53306.0	76011.0	95460.0	118019.0	148400.0	187531.0	235683.0	299504.0	387334.0	529375.0	823126.0	1649768.0	6200638.0	12865598.0
SRR17010980_2	9872.0	1185.0	1635.0	1040.0	1128.0	905.0	752.0	460.0	351.0	308.0	345.0	392.0	12303.0	38972.0	32979.0	29079.0	30307.0	36448.0	48903.0	70517.0	99467.0	131663.0	167119.0	208124.0	258480.0	321854.0	406473.0	524052.0	702316.0	1015062.0	1635798.0	3157568.0	7017046.0	7760856.0
SRR17010981_1	5624.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	44.0	221.0	1447.0	6293.0	18425.0	39404.0	66017.0	93847.0	124205.0	165544.0	224400.0	301913.0	398285.0	516856.0	676685.0	917022.0	1360019.0	2352735.0	5765529.0	11460726.0
SRR17010981_2	6035.0	18.0	10.0	8.0	17.0	22.0	28.0	22.0	40.0	45.0	50.0	90.0	8169.0	29124.0	27807.0	26558.0	27468.0	34115.0	50995.0	80125.0	121290.0	168653.0	223029.0	284696.0	360241.0	457315.0	580136.0	740608.0	968448.0	1334137.0	1992595.0	3344754.0	6689898.0	6938708.0
SRR17010982_1	5373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	30.0	94.0	197.0	870.0	3922.0	13790.0	36988.0	68720.0	97287.0	125432.0	160538.0	209631.0	279985.0	368101.0	478113.0	623371.0	848448.0	1249821.0	2166701.0	5406369.0	12355030.0
SRR17010982_2	5304.0	22.0	7.0	19.0	26.0	21.0	23.0	38.0	40.0	48.0	57.0	92.0	11544.0	40742.0	35722.0	32604.0	31410.0	36420.0	54539.0	87683.0	126346.0	165519.0	206550.0	255643.0	317797.0	394267.0	493217.0	620541.0	802509.0	1094771.0	1642286.0	2885823.0	6503842.0	8653340.0
SRR17010983_1	10328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	27.0	59.0	103.0	216.0	285.0	441.0	673.0	1774.0	6121.0	21730.0	60120.0	114499.0	153203.0	181462.0	220689.0	284611.0	379630.0	510804.0	679273.0	905613.0	1241608.0	1840909.0	3169119.0	7645149.0	21187032.0
SRR17010983_2	28954.0	305.0	568.0	885.0	747.0	719.0	615.0	533.0	529.0	605.0	719.0	695.0	13864.0	45669.0	41199.0	38269.0	39396.0	48258.0	77268.0	132240.0	193468.0	244628.0	300920.0	374246.0	472099.0	598507.0	760953.0	977304.0	1288594.0	1780470.0	2680249.0	4648488.0	10174094.0	13649425.0
SRR17010984_1	10700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	47.0	95.0	174.0	296.0	389.0	644.0	1777.0	5842.0	19555.0	53037.0	105456.0	152222.0	184787.0	221583.0	276365.0	359154.0	475362.0	626451.0	827348.0	1133103.0	1671530.0	2877314.0	6890089.0	18785556.0
SRR17010984_2	27682.0	300.0	494.0	757.0	676.0	638.0	550.0	483.0	476.0	544.0	693.0	613.0	13522.0	46275.0	42087.0	39175.0	40020.0	48268.0	74019.0	123023.0	181788.0	240184.0	299043.0	368561.0	457759.0	570034.0	713944.0	902577.0	1173873.0	1607691.0	2398088.0	4139627.0	9057829.0	12107599.0
SRR17010985_1	15539.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	91.0	366.0	2508.0	11732.0	37016.0	84339.0	143715.0	198378.0	253645.0	326713.0	433781.0	585400.0	776288.0	1017103.0	1337665.0	1827075.0	2707164.0	4610508.0	10529185.0	16960490.0
SRR17010985_2	12669.0	27.0	18.0	20.0	25.0	29.0	31.0	58.0	63.0	62.0	116.0	167.0	11025.0	39524.0	41017.0	40111.0	43389.0	60726.0	104666.0	176244.0	268859.0	373837.0	485999.0	616390.0	781169.0	993063.0	1260544.0	1619937.0	2130169.0	2910518.0	4200835.0	6553500.0	11038467.0	8095455.0
SRR17010986_1	8615.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	15.0	30.0	60.0	144.0	225.0	306.0	454.0	1449.0	4562.0	14900.0	39195.0	76796.0	111207.0	137253.0	164740.0	205341.0	267832.0	354252.0	467262.0	620175.0	850528.0	1256090.0	2158559.0	5167944.0	14778126.0
SRR17010986_2	21629.0	233.0	371.0	574.0	538.0	433.0	425.0	420.0	383.0	424.0	461.0	466.0	14491.0	48233.0	39687.0	33954.0	33229.0	39335.0	57207.0	91274.0	133656.0	177724.0	224723.0	275387.0	340301.0	421083.0	528824.0	672806.0	876007.0	1201194.0	1792354.0	3094930.0	6807860.0	9755447.0
SRR17010987_1	9209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	40.0	96.0	204.0	261.0	376.0	590.0	1683.0	5601.0	19129.0	53413.0	105109.0	144788.0	170015.0	204987.0	262718.0	348600.0	466932.0	618070.0	821407.0	1129260.0	1670044.0	2880625.0	6914238.0	19124997.0
SRR17010987_2	26340.0	300.0	476.0	751.0	717.0	634.0	557.0	514.0	485.0	558.0	584.0	590.0	13689.0	45532.0	40274.0	37030.0	38196.0	47046.0	73941.0	124753.0	180654.0	230757.0	284279.0	354594.0	445742.0	560499.0	708519.0	902961.0	1185012.0	1635411.0	2454429.0	4231939.0	9165723.0	12158929.0
SRR17010988_1	8130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	29.0	141.0	286.0	1621.0	6621.0	21031.0	51226.0	94263.0	136692.0	177907.0	230072.0	303511.0	405055.0	533913.0	696234.0	911948.0	1241118.0	1839901.0	3204907.0	8005799.0	17039580.0
SRR17010988_2	8160.0	32.0	12.0	21.0	19.0	23.0	28.0	31.0	54.0	66.0	97.0	129.0	16665.0	61294.0	56012.0	48654.0	47851.0	56160.0	81877.0	126434.0	181634.0	243202.0	307999.0	386897.0	481529.0	599554.0	750768.0	946316.0	1226634.0	1680777.0	2522494.0	4390248.0	9553287.0	11135028.0
SRR17010989_1	5683.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	36.0	70.0	135.0	200.0	308.0	474.0	1367.0	4486.0	14459.0	38282.0	77799.0	116064.0	144852.0	175394.0	217924.0	284797.0	379089.0	502500.0	668869.0	915486.0	1355160.0	2325655.0	5516320.0	14041112.0
SRR17010989_2	18639.0	216.0	358.0	584.0	564.0	484.0	412.0	379.0	357.0	392.0	449.0	475.0	9978.0	34721.0	31514.0	28818.0	29075.0	35068.0	52675.0	89643.0	135621.0	181929.0	232387.0	289125.0	360480.0	447160.0	561813.0	715710.0	938770.0	1286917.0	1926958.0	3327041.0	7147542.0	8900273.0
SRR17010990_1	16990.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	42.0	107.0	455.0	2587.0	12106.0	40697.0	100489.0	178576.0	248719.0	309118.0	384872.0	495371.0	648462.0	852893.0	1106873.0	1446555.0	1974912.0	2937165.0	5123323.0	12853568.0	27584196.0
SRR17010990_2	15748.0	33.0	20.0	43.0	57.0	46.0	58.0	65.0	88.0	127.0	161.0	200.0	16037.0	57887.0	59813.0	60374.0	62636.0	77841.0	123692.0	210118.0	312379.0	410668.0	511656.0	624741.0	764022.0	941214.0	1168068.0	1469475.0	1901805.0	2591466.0	3887897.0	6817071.0	15298811.0	18933760.0
SRR17010991_1	20083.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	53.0	239.0	1462.0	7004.0	24067.0	58874.0	101435.0	137024.0	171678.0	219569.0	298103.0	404707.0	546518.0	723396.0	968745.0	1353317.0	2044344.0	3550512.0	8107283.0	11914196.0
SRR17010991_2	20249.0	28.0	10.0	27.0	18.0	20.0	28.0	32.0	52.0	58.0	70.0	115.0	7455.0	27661.0	29682.0	30309.0	32250.0	42778.0	70205.0	118144.0	181802.0	247451.0	319600.0	406965.0	516599.0	652034.0	825600.0	1056402.0	1378320.0	1888338.0	2769672.0	4517675.0	8416058.0	7096921.0
SRR17010992_1	5540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	132.0	413.0	624.0	2347.0	9900.0	34291.0	85138.0	151092.0	216501.0	301665.0	419153.0	577727.0	771577.0	1008014.0	1311578.0	1743417.0	2469769.0	4003430.0	8534184.0	25518531.0	19713049.0
SRR17010992_2	49119.0	2.0	5.0	2.0	6.0	5.0	4.0	11.0	73.0	120.0	183.0	273.0	55540.0	110838.0	110843.0	105380.0	104239.0	124792.0	173703.0	249337.0	344820.0	452910.0	575752.0	719528.0	893668.0	1105971.0	1372241.0	1733651.0	2285860.0	3264636.0	5271763.0	10246925.0	22676574.0	14849302.0
SRR17010993_1	2775.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	205.0	661.0	920.0	2461.0	9618.0	28217.0	64421.0	114871.0	167453.0	227350.0	306118.0	411451.0	545310.0	711854.0	921839.0	1215596.0	1717435.0	2767970.0	5903480.0	17916367.0	14450170.0
SRR17010993_2	33487.0	2.0	6.0	0.0	1.0	2.0	2.0	3.0	74.0	132.0	177.0	221.0	51258.0	114089.0	101259.0	84878.0	79272.0	89773.0	121775.0	176155.0	249256.0	333902.0	421744.0	522384.0	642810.0	789063.0	979808.0	1242053.0	1644430.0	2356472.0	3811350.0	7334685.0	15849473.0	10456553.0
SRR17010994_1	6777.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	151.0	508.0	774.0	2270.0	8918.0	26964.0	63368.0	115349.0	173861.0	250786.0	362199.0	517149.0	711009.0	954079.0	1253854.0	1686343.0	2416348.0	3972782.0	8523038.0	24933214.0	16619520.0
SRR17010994_2	46869.0	7.0	6.0	4.0	5.0	2.0	7.0	12.0	83.0	112.0	184.0	277.0	54421.0	112476.0	109894.0	100533.0	100439.0	120030.0	160149.0	223483.0	316713.0	435005.0	575961.0	740016.0	936382.0	1176776.0	1482070.0	1906729.0	2557131.0	3679848.0	5873844.0	10750524.0	20541951.0	10597320.0
SRR17010995_1	4093.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	198.0	671.0	849.0	2345.0	8294.0	24707.0	56695.0	101837.0	151401.0	213004.0	305721.0	426090.0	577600.0	760803.0	991074.0	1309308.0	1846683.0	2951215.0	6137886.0	17287322.0	13856441.0
SRR17010995_2	33214.0	1.0	3.0	4.0	1.0	3.0	4.0	11.0	64.0	129.0	171.0	244.0	48539.0	101247.0	94830.0	83453.0	83855.0	103498.0	146361.0	211838.0	293825.0	394368.0	512545.0	660945.0	840745.0	1068702.0	1373234.0	1804558.0	2454228.0	3477970.0	5213972.0	8405734.0	13406060.0	6199886.0
SRR17010996_1	5894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	49.0	1815.0	5675.0	5796.0	6189.0	13094.0	33704.0	75367.0	130919.0	194356.0	278020.0	392419.0	548626.0	741832.0	975272.0	1262559.0	1663289.0	2325622.0	3683609.0	7442715.0	19991067.0	14478678.0
SRR17010996_2	40151.0	1.0	0.0	0.0	0.0	6.0	7.0	17.0	276.0	583.0	576.0	589.0	213568.0	605966.0	461047.0	312288.0	244706.0	227806.0	242635.0	283176.0	346509.0	430511.0	534073.0	665483.0	829230.0	1033314.0	1289490.0	1634683.0	2165243.0	3074806.0	4845776.0	8858141.0	16818416.0	9097494.0
SRR17010997_1	4233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	215.0	646.0	889.0	2089.0	7987.0	25591.0	62494.0	114581.0	170501.0	242779.0	339755.0	470959.0	633414.0	830303.0	1077454.0	1432711.0	2018740.0	3239527.0	6875726.0	20689123.0	16011732.0
SRR17010997_2	39364.0	1.0	2.0	7.0	0.0	3.0	4.0	10.0	70.0	155.0	203.0	236.0	58192.0	130529.0	120414.0	105472.0	97093.0	107843.0	141716.0	197953.0	274018.0	364550.0	466550.0	587194.0	729764.0	903136.0	1122866.0	1415654.0	1861178.0	2633855.0	4220723.0	8177867.0	18245770.0	12249058.0
SRR17010998_1	2035.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	125.0	414.0	522.0	1400.0	5103.0	15672.0	36754.0	68904.0	105849.0	153113.0	218785.0	310223.0	420760.0	553822.0	721368.0	958420.0	1352689.0	2172732.0	4596900.0	13785492.0	11120663.0
SRR17010998_2	25821.0	1.0	2.0	2.0	0.0	0.0	2.0	5.0	52.0	92.0	130.0	156.0	36764.0	79049.0	73470.0	64762.0	63660.0	74544.0	97958.0	134196.0	185151.0	248370.0	321172.0	406538.0	510162.0	638368.0	801680.0	1024848.0	1361756.0	1953220.0	3129967.0	5861046.0	12034870.0	7473937.0
SRR17010999_1	9518.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	160.0	550.0	774.0	1957.0	8178.0	28280.0	69279.0	117552.0	168578.0	237822.0	339703.0	475026.0	645154.0	851722.0	1116061.0	1501076.0	2159854.0	3558023.0	7603348.0	21227368.0	14503062.0
SRR17010999_2	43977.0	2.0	2.0	3.0	3.0	8.0	5.0	10.0	65.0	156.0	161.0	230.0	50245.0	104039.0	99932.0	88510.0	87169.0	102675.0	142317.0	203327.0	283171.0	379569.0	493187.0	628311.0	788675.0	984240.0	1232597.0	1580131.0	2122205.0	3073490.0	4956228.0	9216142.0	17887363.0	10074905.0
SRR17011000_1	2691.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	121.0	393.0	666.0	2083.0	8110.0	23222.0	54535.0	101555.0	157838.0	230984.0	335775.0	475887.0	648803.0	856155.0	1114938.0	1489778.0	2114162.0	3432828.0	7344244.0	21681298.0	16123227.0
SRR17011000_2	38527.0	0.0	1.0	2.0	2.0	1.0	3.0	9.0	56.0	136.0	161.0	241.0	44484.0	89298.0	90901.0	85718.0	84040.0	97297.0	129503.0	182695.0	261251.0	356365.0	469379.0	600044.0	759236.0	952530.0	1195580.0	1520127.0	2016779.0	2898682.0	4697412.0	9053916.0	19115607.0	11459314.0
SRR17011001_1	2550.0	0.0	0.0	0.0	0.0	0.0	11.0	88.0	754.0	2372.0	1564.0	610.0	240.0	413.0	650.0	785.0	1724.0	5140.0	15008.0	36181.0	65416.0	92168.0	115317.0	138806.0	171012.0	213202.0	269809.0	338182.0	437246.0	598978.0	928132.0	1873596.0	7170706.0	15251683.0
SRR17011001_2	12044.0	1482.0	1993.0	1175.0	1282.0	1049.0	851.0	516.0	434.0	359.0	373.0	461.0	13441.0	39852.0	32797.0	30719.0	32151.0	38473.0	53828.0	83791.0	120899.0	162409.0	205198.0	254494.0	315300.0	393882.0	500777.0	648367.0	874466.0	1257192.0	2003656.0	3743257.0	8020793.0	8884582.0
SRR17011002_1	2848.0	0.0	0.0	0.0	0.0	1.0	11.0	95.0	739.0	2412.0	1674.0	689.0	258.0	449.0	725.0	841.0	1801.0	5277.0	15413.0	36194.0	65201.0	92084.0	113319.0	137022.0	170003.0	213564.0	267560.0	337232.0	432113.0	592508.0	914224.0	1841782.0	7238675.0	16308800.0
SRR17011002_2	13219.0	1489.0	2003.0	1217.0	1384.0	1089.0	915.0	573.0	448.0	394.0	402.0	492.0	15597.0	47512.0	40030.0	36685.0	37700.0	45452.0	61348.0	88491.0	124279.0	161780.0	200199.0	247177.0	303941.0	377491.0	477111.0	615570.0	827272.0	1187684.0	1900865.0	3622884.0	8288432.0	10062389.0
SRR17011003_1	3367.0	0.0	0.0	0.0	1.0	1.0	15.0	91.0	707.0	2302.0	1520.0	599.0	263.0	404.0	645.0	852.0	1722.0	5124.0	15905.0	39506.0	71145.0	97563.0	116579.0	137571.0	166433.0	203292.0	256231.0	320237.0	410941.0	562668.0	874038.0	1755339.0	6724442.0	14626061.0
SRR17011003_2	12049.0	1412.0	1917.0	1172.0	1282.0	1074.0	834.0	514.0	431.0	346.0	374.0	445.0	13205.0	39075.0	32294.0	30491.0	31024.0	37083.0	53307.0	84106.0	121869.0	157663.0	193717.0	234313.0	286206.0	353561.0	442013.0	571265.0	766378.0	1102871.0	1770808.0	3386950.0	7678917.0	8986598.0
SRR17011004_1	3048.0	0.0	0.0	0.0	0.0	1.0	13.0	78.0	685.0	2219.0	1429.0	587.0	232.0	416.0	651.0	743.0	1670.0	4907.0	14064.0	33641.0	63690.0	91144.0	111213.0	133058.0	161883.0	199558.0	249339.0	311968.0	401493.0	543019.0	843976.0	1695190.0	6557731.0	14105540.0
SRR17011004_2	11815.0	1347.0	1835.0	1109.0	1234.0	888.0	746.0	487.0	394.0	323.0	335.0	403.0	13286.0	39841.0	32957.0	29724.0	31599.0	39110.0	54283.0	81471.0	117697.0	154020.0	191110.0	232103.0	286458.0	352577.0	445971.0	574219.0	770835.0	1110068.0	1773740.0	3359749.0	7460098.0	8361354.0
SRR17011005_1	3573.0	0.0	0.0	0.0	0.0	1.0	20.0	103.0	910.0	2948.0	1899.0	716.0	306.0	556.0	928.0	1024.0	2132.0	6452.0	20094.0	47847.0	85770.0	116350.0	139135.0	166929.0	205956.0	255761.0	320486.0	403372.0	517540.0	708411.0	1099008.0	2223074.0	8682333.0	18510613.0
SRR17011005_2	14827.0	1666.0	2449.0	1449.0	1555.0	1224.0	989.0	641.0	497.0	431.0	497.0	594.0	18824.0	56564.0	45409.0	41621.0	42580.0	50980.0	70062.0	105169.0	149503.0	192854.0	236729.0	288249.0	355067.0	439564.0	554726.0	716404.0	965694.0	1392764.0	2250198.0	4345635.0	9923878.0	11254954.0
SRR17011006_1	6763.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	38.0	77.0	162.0	242.0	308.0	429.0	994.0	2924.0	10277.0	31777.0	65217.0	90199.0	111473.0	144742.0	200247.0	281642.0	390072.0	529255.0	712668.0	989195.0	1470174.0	2549640.0	6131824.0	16845744.0
SRR17011006_2	20842.0	271.0	378.0	651.0	562.0	537.0	450.0	436.0	395.0	454.0	535.0	515.0	12508.0	43833.0	38666.0	34950.0	34657.0	40029.0	58226.0	93035.0	131731.0	168510.0	213423.0	276086.0	360340.0	465896.0	599234.0	772739.0	1016503.0	1402815.0	2103688.0	3643633.0	8042638.0	10986936.0
SRR17011007_1	13162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	55.0	111.0	245.0	371.0	428.0	717.0	2082.0	6672.0	20954.0	54025.0	104762.0	150390.0	187210.0	230821.0	294884.0	391138.0	524392.0	701432.0	938806.0	1292240.0	1914757.0	3299346.0	7924554.0	22632726.0
SRR17011007_2	32368.0	360.0	554.0	880.0	834.0	716.0	620.0	562.0	561.0	613.0	778.0	718.0	19765.0	66664.0	57416.0	50215.0	49959.0	57303.0	81002.0	128277.0	187696.0	250443.0	319817.0	400108.0	499875.0	624601.0	791067.0	1008470.0	1316616.0	1807426.0	2700644.0	4683170.0	10428922.0	15117274.0
