SRR17010977_2	14255.0	3237.0	4085.0	6416.0	8292.0	14034.0	20750.0	34611.0	67926.0	86553.0	127328.0	197536.0	305639.0	406329.0	533566.0	626130.0	718796.0	801024.0	863424.0	901461.0	918193.0	902218.0	2704169.0	14895571.0
SRR17010978_1	5263.0	4959.0	5684.0	6771.0	6571.0	8804.0	10870.0	17335.0	28955.0	46961.0	80535.0	131698.0	217659.0	298611.0	410596.0	504271.0	612362.0	711888.0	772315.0	845727.0	867825.0	875189.0	2204094.0	14153783.0
SRR17010978_2	13757.0	3273.0	3910.0	5218.0	6021.0	8770.0	11001.0	17570.0	29200.0	46879.0	79949.0	130229.0	214922.0	294739.0	405299.0	497005.0	602692.0	698365.0	758343.0	826366.0	846055.0	852696.0	2529102.0	13947365.0
SRR17010979_1	33821.0	16993.0	18903.0	22478.0	25468.0	34343.0	41982.0	59467.0	119466.0	95193.0	106383.0	160331.0	245697.0	346758.0	514894.0	561146.0	653450.0	772918.0	869393.0	933547.0	991657.0	1019713.0	4991566.0	47005633.0
SRR17010979_2	34160.0	16496.0	17591.0	20859.0	24014.0	32709.0	40437.0	58109.0	118128.0	94045.0	105713.0	159160.0	243731.0	342984.0	509459.0	555157.0	644624.0	760895.0	857716.0	919702.0	977385.0	1009070.0	6528952.0	45570104.0
SRR17010980_1	3355.0	4180.0	5099.0	6881.0	8058.0	11637.0	17716.0	31022.0	55883.0	81070.0	127149.0	197210.0	302928.0	404446.0	523675.0	618319.0	711169.0	785873.0	842903.0	880470.0	900369.0	881010.0	2176603.0	14146734.0
SRR17010980_2	11831.0	2353.0	2925.0	4884.0	7162.0	11371.0	17584.0	30892.0	55889.0	80819.0	126567.0	195703.0	300047.0	400521.0	518227.0	611159.0	702209.0	772822.0	828815.0	860555.0	878509.0	856535.0	2506302.0	13940078.0
SRR17010981_1	10065.0	5599.0	5353.0	6302.0	7531.0	10321.0	12622.0	17817.0	29649.0	40585.0	57298.0	95702.0	185524.0	235764.0	338992.0	383669.0	447633.0	535259.0	603786.0	655773.0	683736.0	678205.0	2174527.0	17273542.0
SRR17010981_2	10662.0	5598.0	5110.0	6038.0	7233.0	9935.0	12477.0	17584.0	29257.0	40060.0	56636.0	94494.0	183422.0	232285.0	334295.0	377544.0	440263.0	525349.0	594397.0	643299.0	670964.0	667225.0	2920666.0	16610461.0
SRR17010982_1	9859.0	5511.0	5558.0	7074.0	8154.0	11877.0	15442.0	24025.0	40112.0	61981.0	97545.0	153659.0	247004.0	338018.0	465565.0	570196.0	683680.0	790539.0	867242.0	932708.0	962533.0	960360.0	2312190.0	14927980.0
SRR17010982_2	9582.0	5363.0	5124.0	6460.0	7594.0	11149.0	14798.0	23427.0	39509.0	61188.0	96110.0	151137.0	242771.0	331651.0	457715.0	559401.0	670009.0	774074.0	851006.0	913533.0	944423.0	945847.0	2769125.0	14607816.0
SRR17010983_1	17154.0	8158.0	8768.0	10540.0	11820.0	16257.0	21500.0	33254.0	56891.0	79302.0	127076.0	204612.0	322358.0	457792.0	631097.0	797114.0	966731.0	1130425.0	1262671.0	1357355.0	1424021.0	1428286.0	3767094.0	24475206.0
SRR17010983_2	38679.0	10720.0	11214.0	12915.0	13858.0	18188.0	22972.0	34273.0	57931.0	80153.0	126953.0	203174.0	320451.0	455195.0	626634.0	789862.0	955820.0	1114971.0	1245815.0	1333159.0	1400384.0	1405500.0	4511928.0	23824733.0
SRR17010984_1	18476.0	9050.0	9411.0	11192.0	11483.0	15790.0	18334.0	27609.0	45474.0	64482.0	104699.0	169315.0	280429.0	388209.0	538579.0	674412.0	827795.0	975937.0	1085120.0	1181182.0	1238849.0	1242979.0	3388594.0	22351492.0
SRR17010984_2	38022.0	11982.0	11602.0	13600.0	13208.0	17588.0	19566.0	28586.0	46366.0	65016.0	104200.0	167774.0	277995.0	384295.0	532228.0	664901.0	814372.0	958748.0	1067018.0	1158128.0	1217293.0	1223236.0	4037235.0	21805933.0
SRR17010985_1	26541.0	13312.0	13924.0	16466.0	17226.0	23450.0	27998.0	40469.0	74927.0	74859.0	87737.0	136061.0	210861.0	302231.0	427569.0	520538.0	624869.0	753647.0	840957.0	905766.0	966129.0	1000306.0	3682380.0	31070506.0
SRR17010985_2	22093.0	11832.0	11813.0	14241.0	15226.0	21169.0	26071.0	38694.0	72745.0	73007.0	85456.0	133138.0	206103.0	294843.0	417359.0	507641.0	608584.0	732078.0	822136.0	882226.0	942839.0	978436.0	4891373.0	30049626.0
SRR17010986_1	14629.0	7825.0	7981.0	9843.0	10386.0	15446.0	20217.0	34929.0	58789.0	79246.0	117043.0	186696.0	297639.0	405270.0	547714.0	670536.0	797108.0	914112.0	989951.0	1063403.0	1084975.0	1065530.0	2555882.0	15730913.0
SRR17010986_2	29556.0	9954.0	9598.0	11509.0	11566.0	16619.0	21074.0	35225.0	59135.0	79174.0	116059.0	184333.0	294062.0	400676.0	541019.0	660961.0	783850.0	896890.0	971422.0	1039900.0	1062447.0	1045590.0	2999303.0	15406141.0
SRR17010987_1	15438.0	7394.0	7459.0	8973.0	9978.0	14024.0	16918.0	26591.0	42248.0	66258.0	110083.0	180627.0	296778.0	404504.0	558678.0	690005.0	838594.0	998420.0	1097438.0	1196611.0	1244214.0	1247707.0	3390445.0	22483030.0
SRR17010987_2	35335.0	10156.0	9755.0	11330.0	11922.0	16084.0	18443.0	27776.0	43278.0	66986.0	109702.0	179231.0	294504.0	400940.0	553153.0	681819.0	826983.0	981833.0	1079939.0	1174402.0	1221441.0	1226669.0	4092549.0	21878185.0
SRR17010988_1	14456.0	7443.0	7618.0	9458.0	10438.0	13938.0	17099.0	25193.0	44505.0	58885.0	84305.0	137811.0	230586.0	328029.0	468645.0	596137.0	741112.0	882104.0	999263.0	1104013.0	1167237.0	1190193.0	3351704.0	23419814.0
SRR17010988_2	14307.0	7034.0	7097.0	8552.0	9695.0	12967.0	16315.0	24494.0	43704.0	58043.0	82985.0	135761.0	227126.0	322567.0	460685.0	585007.0	726576.0	863271.0	980524.0	1080825.0	1144254.0	1171023.0	4049354.0	22877820.0
SRR17010989_1	10235.0	5672.0	6420.0	8819.0	9630.0	13805.0	17767.0	28904.0	46905.0	62138.0	96416.0	154169.0	250170.0	341706.0	468397.0	568881.0	690746.0	803446.0	878909.0	969509.0	996831.0	999952.0	2590996.0	16766104.0
SRR17010989_2	25208.0	7936.0	8126.0	10379.0	10990.0	15237.0	18611.0	29440.0	47329.0	62344.0	95563.0	152225.0	247409.0	337431.0	462084.0	560125.0	678723.0	788255.0	863594.0	950170.0	978899.0	984332.0	3084649.0	16367468.0
SRR17010990_1	29561.0	15316.0	16863.0	20802.0	22242.0	31287.0	35512.0	52236.0	90158.0	104570.0	150409.0	236319.0	378596.0	530243.0	741931.0	940607.0	1167382.0	1387285.0	1569214.0	1730272.0	1846538.0	1878302.0	5378669.0	37963763.0
SRR17010990_2	27220.0	14144.0	14681.0	18113.0	20139.0	28602.0	33630.0	50340.0	88350.0	103170.0	148452.0	233411.0	373245.0	522052.0	730917.0	925479.0	1147306.0	1362055.0	1545445.0	1701237.0	1818785.0	1855081.0	6549732.0	37006491.0
SRR17010991_1	32032.0	13499.0	14035.0	15617.0	16964.0	19349.0	21903.0	26732.0	45623.0	36643.0	34368.0	52112.0	83448.0	118207.0	174924.0	197034.0	236689.0	296232.0	343599.0	388791.0	427728.0	452872.0	2538102.0	25066125.0
SRR17010991_2	32326.0	13583.0	13689.0	15083.0	16365.0	18756.0	21451.0	26117.0	45072.0	36372.0	34123.0	51680.0	82766.0	116744.0	172840.0	194392.0	233357.0	291672.0	339293.0	382911.0	421607.0	448049.0	3364427.0	24279953.0
SRR17010992_1	10758.0	6631.0	7702.0	10558.0	13037.0	17472.0	25361.0	42426.0	75415.0	112233.0	184678.0	303659.0	494275.0	698652.0	972506.0	1211549.0	1482499.0	1758824.0	1934219.0	2125519.0	2217400.0	2262912.0	6197445.0	44712346.0
SRR17010992_2	53652.0	5912.0	6855.0	9353.0	12010.0	16341.0	24175.0	41093.0	73620.0	109921.0	181254.0	297913.0	484480.0	684044.0	953203.0	1185779.0	1450477.0	1718280.0	1894007.0	2077769.0	2170103.0	2216214.0	7572691.0	43638930.0
SRR17010993_1	5836.0	3795.0	5289.0	7487.0	10337.0	17283.0	26007.0	40269.0	75664.0	99886.0	156416.0	254854.0	410446.0	566474.0	783310.0	927567.0	1100705.0	1304635.0	1409177.0	1550467.0	1586762.0	1595235.0	4302540.0	31246108.0
SRR17010993_2	35879.0	3283.0	4571.0	6425.0	9338.0	16180.0	24936.0	39087.0	74242.0	97869.0	153268.0	249891.0	402075.0	553407.0	765723.0	906014.0	1073125.0	1270157.0	1376229.0	1511289.0	1548541.0	1562769.0	5336430.0	30465821.0
SRR17010994_1	12930.0	7273.0	8592.0	12820.0	20061.0	34359.0	57199.0	104971.0	258207.0	169509.0	118905.0	199704.0	309640.0	423034.0	598178.0	717098.0	842918.0	1016639.0	1110669.0	1189057.0	1256031.0	1314125.0	5300842.0	47516502.0
SRR17010994_2	52121.0	6296.0	7506.0	11683.0	18569.0	32588.0	55619.0	102431.0	254531.0	166245.0	116154.0	195700.0	303563.0	413969.0	586178.0	702578.0	824070.0	992699.0	1086079.0	1160879.0	1226190.0	1283236.0	6846218.0	46154161.0
SRR17010995_1	7716.0	5146.0	5712.0	8056.0	11771.0	18150.0	28937.0	51341.0	100162.0	126259.0	192385.0	308023.0	503672.0	657558.0	879063.0	1018159.0	1210538.0	1482146.0	1554885.0	1695228.0	1691713.0	1659666.0	4217464.0	29580492.0
SRR17010995_2	35722.0	3724.0	4355.0	6643.0	10107.0	16301.0	26901.0	48658.0	96095.0	120937.0	184612.0	295506.0	482972.0	630153.0	842776.0	976060.0	1157566.0	1412285.0	1494760.0	1625574.0	1624225.0	1593469.0	5288271.0	29036570.0
SRR17010996_1	9867.0	5931.0	6366.0	9017.0	11981.0	18698.0	29074.0	54526.0	136752.0	121347.0	177671.0	293306.0	457090.0	633685.0	846744.0	999492.0	1183102.0	1375507.0	1498205.0	1603459.0	1659803.0	1650917.0	4777337.0	36696690.0
SRR17010996_2	43258.0	4834.0	5273.0	7709.0	10645.0	16927.0	27379.0	49979.0	131786.0	115580.0	168893.0	278757.0	433310.0	598216.0	801283.0	946616.0	1119160.0	1297523.0	1420558.0	1514734.0	1574551.0	1590327.0	6082133.0	36017136.0
SRR17010997_1	8314.0	4942.0	6210.0	7909.0	10737.0	15897.0	22712.0	36983.0	66541.0	96807.0	162312.0	265441.0	424417.0	586344.0	801799.0	971432.0	1169733.0	1386551.0	1506442.0	1656356.0	1712199.0	1736652.0	4938698.0	36656022.0
SRR17010997_2	42887.0	4392.0	5591.0	7002.0	9817.0	14710.0	21576.0	35711.0	65062.0	95075.0	159180.0	259986.0	415751.0	573637.0	784042.0	949656.0	1142390.0	1352422.0	1471827.0	1615723.0	1672623.0	1699772.0	6082412.0	35770206.0
SRR17010998_1	4313.0	2486.0	3597.0	4678.0	6408.0	9979.0	16015.0	29127.0	54765.0	78433.0	127561.0	207738.0	340931.0	461185.0	631879.0	735693.0	876596.0	1038333.0	1117071.0	1224240.0	1249525.0	1257140.0	3324876.0	23799182.0
SRR17010998_2	27827.0	2287.0	3230.0	4294.0	5962.0	9456.0	15449.0	28213.0	53372.0	76481.0	124706.0	203088.0	333008.0	449607.0	615736.0	716489.0	852772.0	1007365.0	1087583.0	1189362.0	1216065.0	1224765.0	4156726.0	23197908.0
SRR17010999_1	16902.0	9381.0	11041.0	15174.0	18726.0	26293.0	36786.0	56672.0	94199.0	124115.0	184445.0	284356.0	423045.0	564069.0	783103.0	851819.0	946081.0	1076817.0	1145061.0	1210932.0	1243585.0	1261243.0	4507772.0	39731433.0
SRR17010999_2	50554.0	8337.0	10116.0	14015.0	17589.0	24564.0	35325.0	54900.0	92062.0	121319.0	180425.0	278570.0	414575.0	552006.0	765539.0	832905.0	923636.0	1050448.0	1119666.0	1181527.0	1214809.0	1233954.0	5789571.0	38656638.0
SRR17011000_1	5292.0	3971.0	4713.0	6802.0	9097.0	12627.0	19729.0	34920.0	63675.0	93261.0	160268.0	260508.0	431881.0	590585.0	815396.0	976982.0	1188348.0	1431932.0	1551274.0	1727025.0	1792089.0	1824711.0	5099529.0	38094682.0
SRR17011000_2	40793.0	3434.0	4267.0	5886.0	8192.0	11683.0	18770.0	33835.0	62067.0	91025.0	156541.0	254669.0	422463.0	576243.0	795286.0	951934.0	1156563.0	1391408.0	1510758.0	1680907.0	1749226.0	1783466.0	6359178.0	37130703.0
SRR17011001_1	5238.0	5497.0	6720.0	8738.0	10368.0	16478.0	24732.0	42993.0	90048.0	107024.0	154104.0	238474.0	364203.0	473154.0	609524.0	710476.0	811330.0	891576.0	949912.0	989925.0	1010641.0	990198.0	2529007.0	16691983.0
SRR17011001_2	14690.0	3175.0	3958.0	6459.0	9150.0	16051.0	24409.0	42721.0	90040.0	106404.0	153166.0	236301.0	359752.0	467766.0	601987.0	701455.0	799508.0	876998.0	935666.0	968710.0	988244.0	964196.0	2938575.0	16422962.0
SRR17011002_1	5769.0	6061.0	7340.0	9109.0	11158.0	17052.0	25775.0	45386.0	93010.0	108368.0	153506.0	238180.0	360792.0	481377.0	627263.0	737324.0	839693.0	933162.0	1000643.0	1044580.0	1066605.0	1051857.0	2664109.0	17265395.0
SRR17011002_2	16373.0	3788.0	4799.0	7125.0	10289.0	16690.0	25766.0	45632.0	93394.0	108468.0	152922.0	236460.0	357942.0	477632.0	622227.0	730270.0	830943.0	920287.0	987107.0	1024546.0	1043743.0	1025778.0	3083637.0	16967696.0
SRR17011003_1	6777.0	6273.0	7345.0	9318.0	10572.0	16721.0	24226.0	41271.0	86221.0	95837.0	132634.0	207624.0	320058.0	427072.0	561385.0	666410.0	771382.0	863608.0	931210.0	978754.0	1002099.0	983483.0	2453704.0	15791580.0
SRR17011003_2	15073.0	3789.0	4534.0	6862.0	9261.0	15963.0	23604.0	40841.0	85775.0	95332.0	131809.0	205611.0	316806.0	422414.0	554664.0	658250.0	760436.0	849148.0	916217.0	957797.0	979151.0	958621.0	2830950.0	15552656.0
SRR17011004_1	6175.0	5940.0	6672.0	8460.0	9073.0	12380.0	17018.0	28286.0	51799.0	72613.0	113545.0	177406.0	277770.0	378125.0	507707.0	601787.0	710438.0	797963.0	860437.0	918495.0	945279.0	940919.0	2391260.0	15693639.0
SRR17011004_2	14773.0	3580.0	4075.0	6144.0	7838.0	11879.0	16847.0	28025.0	51807.0	72288.0	112723.0	175697.0	274422.0	373407.0	501390.0	593895.0	699819.0	784038.0	845116.0	896820.0	921416.0	915088.0	2769437.0	15452662.0
SRR17011005_1	7152.0	6814.0	8044.0	9743.0	10561.0	15240.0	20550.0	34290.0	63868.0	90109.0	140991.0	222002.0	356984.0	484162.0	652725.0	790820.0	932021.0	1052222.0	1154485.0	1219176.0	1260570.0	1252276.0	3161369.0	20578073.0
SRR17011005_2	18055.0	3826.0	4684.0	6705.0	9008.0	14475.0	20079.0	33997.0	63849.0	89608.0	139908.0	219428.0	352365.0	478007.0	644311.0	779307.0	917554.0	1033159.0	1134525.0	1192358.0	1231413.0	1220099.0	3668147.0	20249380.0
SRR17011006_1	10644.0	4470.0	5151.0	6120.0	7149.0	10786.0	14591.0	25080.0	42930.0	60409.0	98584.0	155172.0	263722.0	358552.0	485181.0	600919.0	735027.0	873866.0	963455.0	1050032.0	1105899.0	1113698.0	2924770.0	19649895.0
SRR17011006_2	26201.0	5849.0	6419.0	7400.0	8187.0	11669.0	15076.0	25380.0	43117.0	60363.0	97328.0	153119.0	260541.0	354205.0	479157.0	592026.0	723549.0	858740.0	946957.0	1029516.0	1085894.0	1094926.0	3613825.0	19066658.0
SRR17011007_1	22232.0	10162.0	10719.0	13525.0	14597.0	21247.0	27664.0	45952.0	77632.0	101350.0	154930.0	246858.0	382635.0	533856.0	722160.0	898239.0	1078320.0	1243664.0	1357321.0	1450089.0	1493659.0	1484951.0	3920429.0	25374103.0
SRR17011007_2	44198.0	12765.0	12832.0	15780.0	16261.0	22681.0	28584.0	46355.0	77851.0	101127.0	153658.0	243425.0	377472.0	526478.0	711694.0	883765.0	1058774.0	1219618.0	1333514.0	1420852.0	1467302.0	1462788.0	4656255.0	24792265.0
SRR17011008_1	10324.0	4704.0	5986.0	7274.0	9699.0	14590.0	21519.0	39580.0	66533.0	81223.0	115166.0	182511.0	288597.0	389601.0	519586.0	635509.0	761013.0	889266.0	958194.0	1024152.0	1053648.0	1044761.0	2645530.0	17105347.0
SRR17011008_2	24739.0	6121.0	7283.0	8554.0	10757.0	15541.0	21995.0	39642.0	66487.0	80607.0	113523.0	179571.0	284077.0	383450.0	511308.0	624268.0	745941.0	870143.0	939185.0	1001220.0	1030867.0	1023793.0	3225420.0	16659821.0
SRR17011009_1	10724.0	5020.0	5542.0	7381.0	9019.0	13404.0	20041.0	35267.0	61365.0	81016.0	123799.0	196203.0	315571.0	428196.0	582497.0	715820.0	866934.0	1007376.0	1092333.0	1171700.0	1206803.0	1201119.0	2731793.0	16617076.0
SRR17011009_2	25259.0	6353.0	6695.0	8535.0	10086.0	14277.0	20673.0	35332.0	61233.0	80233.0	122161.0	192967.0	311197.0	421756.0	573575.0	703232.0	850441.0	986924.0	1071565.0	1147206.0	1182887.0	1178944.0	3326846.0	16167622.0
SRR17011010_1	14432.0	6686.0	7280.0	9253.0	11143.0	17383.0	25011.0	45251.0	81258.0	91934.0	130804.0	208213.0	339123.0	469380.0	647335.0	809982.0	989621.0	1173405.0	1292658.0	1407463.0	1459716.0	1473462.0	3723636.0	23995373.0
SRR17011010_2	34683.0	8920.0	9145.0	11242.0	12772.0	19010.0	26056.0	45592.0	81603.0	91905.0	129788.0	205797.0	335572.0	464209.0	640208.0	799435.0	975433.0	1154240.0	1272421.0	1381067.0	1433575.0	1448888.0	4485290.0	23362951.0
SRR17011011_1	33133.0	13151.0	15162.0	17420.0	19038.0	22122.0	26732.0	36172.0	54185.0	63851.0	102030.0	163462.0	265219.0	380475.0	542296.0	712334.0	928474.0	1125802.0	1300272.0	1470502.0	1602546.0	1691304.0	6114096.0	47881764.0
SRR17011011_2	45669.0	16713.0	18394.0	20462.0	21976.0	25156.0	29670.0	39689.0	57934.0	66845.0	103909.0	163770.0	263982.0	376667.0	535632.0	702569.0	916230.0	1109433.0	1280541.0	1440862.0	1579181.0	1669340.0	7611595.0	46485323.0
SRR17011012_1	29392.0	10992.0	12211.0	14181.0	15250.0	17002.0	20742.0	25159.0	33760.0	31449.0	43507.0	69687.0	105792.0	162436.0	223730.0	286336.0	404337.0	498383.0	514514.0	599628.0	668245.0	735164.0	3566589.0	35266516.0
SRR17011012_2	36408.0	12911.0	13994.0	15966.0	16854.0	18642.0	22445.0	27389.0	36289.0	33649.0	45035.0	70477.0	105993.0	161362.0	221760.0	283148.0	400250.0	492573.0	508986.0	589618.0	662244.0	730269.0	4923997.0	33924743.0
SRR17011013_1	35952.0	13106.0	14692.0	17408.0	18678.0	20427.0	23269.0	28407.0	39671.0	32353.0	44889.0	70969.0	111699.0	173047.0	241110.0	310809.0	439880.0	572809.0	596708.0	688663.0	765713.0	835316.0	4631121.0	44991298.0
SRR17011013_2	45418.0	15787.0	16979.0	19614.0	20718.0	22502.0	25380.0	31287.0	43444.0	35444.0	47171.0	72497.0	112657.0	172785.0	239464.0	308087.0	436812.0	567853.0	590558.0	676871.0	758191.0	829950.0	6203687.0	43424838.0
SRR17011014_1	28811.0	10531.0	11656.0	13109.0	14102.0	16281.0	19511.0	26456.0	39769.0	45059.0	70351.0	114480.0	186573.0	260068.0	366292.0	479580.0	631487.0	770418.0	859958.0	981324.0	1063103.0	1133399.0	3912172.0	31026894.0
SRR17011014_2	36845.0	12709.0	13619.0	14907.0	15919.0	17987.0	21429.0	28512.0	42237.0	46972.0	71800.0	114998.0	186252.0	258629.0	363333.0	474944.0	625077.0	761283.0	849589.0	962918.0	1049512.0	1121958.0	4918563.0	30071392.0
SRR17011015_1	27186.0	10184.0	11545.0	15527.0	19040.0	22949.0	33938.0	46985.0	79999.0	40383.0	58335.0	96788.0	153868.0	243944.0	334962.0	385618.0	518220.0	649635.0	688972.0	792522.0	857131.0	916111.0	3976050.0	35648166.0
SRR17011015_2	34799.0	12061.0	13411.0	17385.0	20869.0	24636.0	35563.0	49076.0	82611.0	42672.0	59813.0	97754.0	154360.0	243503.0	333277.0	382800.0	515181.0	644908.0	683331.0	781709.0	850647.0	911354.0	5164815.0	34471523.0
SRR17011016_1	40808.0	15424.0	18041.0	20414.0	20913.0	23441.0	25967.0	33510.0	48093.0	63348.0	99733.0	161790.0	262583.0	376785.0	541886.0	715721.0	946722.0	1156864.0	1319554.0	1516039.0	1647828.0	1763793.0	6520922.0	51276616.0
SRR17011016_2	53381.0	18703.0	21117.0	23389.0	23623.0	26158.0	28582.0	36603.0	51953.0	66665.0	101932.0	162638.0	262159.0	374562.0	536899.0	707924.0	936431.0	1140760.0	1301047.0	1484930.0	1624853.0	1741189.0	8004977.0	49886320.0
SRR17011017_1	21640.0	8881.0	9816.0	10222.0	11171.0	12321.0	13538.0	16721.0	22862.0	31296.0	48965.0	79733.0	128832.0	179905.0	250105.0	322458.0	425053.0	513361.0	582055.0	670770.0	716591.0	773534.0	2610154.0	20190914.0
SRR17011017_2	28485.0	10585.0	11145.0	11507.0	12439.0	13352.0	14675.0	18143.0	24476.0	32572.0	49697.0	79721.0	128207.0	177779.0	246799.0	317852.0	418587.0	504478.0	572092.0	653798.0	702870.0	759728.0	3240947.0	19620964.0
SRR17011018_1	20368.0	8950.0	11080.0	12903.0	14257.0	17414.0	22426.0	31044.0	45850.0	55126.0	88695.0	141701.0	230252.0	328836.0	467816.0	617754.0	814772.0	989497.0	1137342.0	1291135.0	1399254.0	1491157.0	5323831.0	40599074.0
SRR17011018_2	24311.0	10042.0	11838.0	13438.0	14795.0	18071.0	23114.0	31877.0	46603.0	56044.0	89463.0	141930.0	230395.0	328193.0	466668.0	615444.0	810809.0	983714.0	1130580.0	1278225.0	1392685.0	1489557.0	6499065.0	39453673.0
SRR17011019_1	8616.0	4615.0	5155.0	6414.0	7918.0	11528.0	15553.0	25057.0	40131.0	60779.0	96335.0	151401.0	253129.0	321879.0	446591.0	524777.0	641467.0	766837.0	836818.0	931173.0	980047.0	991897.0	2633073.0	18449056.0
SRR17011019_2	8959.0	4674.0	4897.0	6014.0	7465.0	11062.0	15094.0	24548.0	39482.0	60105.0	95198.0	149359.0	249947.0	316894.0	439625.0	516104.0	630099.0	752519.0	823525.0	915178.0	964349.0	978255.0	3304694.0	17892200.0
