Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SRR17010968_1	0.07488474228522872	0.013524882759139947	0.013865210657086619	0.012886242753116561	0.01277700169945467	0.015562648567832979	0.01402907223757946	0.013050104333609406	0.012768598541480677	0.01296355180647729	0.013313963493992751	0.013278670230501985	0.013672778339482203	0.016480273418592897	0.0028591839547773583	0.0069107594076400665	0.021671873275221926	0.03299945118951107	0.055758818519211134	0.06438908917514231	0.05936711549584242	0.061927955303917634	0.07174497942160685	0.05093838842803411	0.03669263806144744	0.03410538831538237	0.03691944650872795	0.04204066029335552	0.0494630162393697	0.0664457744525716	0.07246489138177803	0.07493782549331339	0.06536949774206341	0.06003479472403786	0.06308133229841063	0.05346634421319455	0.050180695562304804	0.061846388441281756
SRR17010968_2	0.25348126028546536	0.1817266943455486	0.13339172967914728	0.10411932887674652	0.09111544191199407	0.08440972184874854	0.07579648492540685	0.06979242855298964	0.06922521538974519	0.0695235274978219	0.07739476557206011	0.09142972002022136	0.10886627281625452	0.119990373342225	0.07557401054004369	0.057173723159982495	0.04947811375352635	0.046609317265775246	0.04579797249905456	0.044694419237995886	0.047317902118208736	0.05653543230995276	0.06299098164843916	0.06050697474434653	0.056108083178800915	0.04987786464955589	0.04622393057333866	0.03891961741383814	0.031210479858598213	0.02891518052760919	0.028338847225686793	0.03134041919099763	0.029689604079547714	0.024400006867977043	0.02620835388748681	0.02673805797932843	0.024130814761495766	0.027635109504848654
SRR17010969_1	0.05131729856239806	0.030176031888315028	0.023331767111532686	0.02386890131841689	0.022832400153570027	0.02450674818909189	0.023579352410018375	0.02295409462231723	0.022832400153570027	0.02293646990615384	0.023266303880068673	0.02289198847964624	0.027968746006900247	0.043429818443182805	0.029281041713353963	0.002579438649663867	0.0055958079629901	0.012564473887500135	0.015606829373079724	0.016390604049661125	0.0074834155122598936	0.00919097644295573	0.013087889568066502	0.012925318559350705	0.013182150844951085	0.022583140301537782	0.03885512833533326	0.040074994450854974	0.024895997795502722	0.018388196098884764	0.01584546499674435	0.02495813639187963	0.02996070264636104	0.04203222644134358	0.05950978236798869	0.06954838625691247	0.06922750879649744	0.06640244911240184
SRR17010969_2	0.19733807197606767	0.14161879073381387	0.11585313424733712	0.09961741357206375	0.09823681080593169	0.0896678416617321	0.0940488425366314	0.08403212885043922	0.08561835330514414	0.08772492652276814	0.08923142011863869	0.09140933147311449	0.1051977344182717	0.13254625827066033	0.09694991567692061	0.07163280028966668	0.06490542118805469	0.053474122827801326	0.04996913972533658	0.04244217492391756	0.03312154619971213	0.02354611959561446	0.021602563810370817	0.015535031818298939	0.01578615520124124	0.016721998976389735	0.02000034818489806	0.02550129330239961	0.02940543402875548	0.02711464779348705	0.02188971739810163	0.014236829426081765	0.012679335226448542	0.011318811573888806	0.01352796137366863	0.022755677626183798	0.02172659859585694	0.019104126031146296
SRR17010970_1	0.022632498629642568	0.021816293593197072	0.02038120781483136	0.020390177100946146	0.020766887117767144	0.021604020488480476	0.021140607372549882	0.02135587023930474	0.021732580256125737	0.02173018844649513	0.02074057721183044	0.0205163450589608	0.020435023531520075	0.021206980089799297	0.004732681543463038	0.0008584696332848646	0.0008724171374104083	0.0016830556303513776	0.0007723445104356615	0.0009008146311079036	0.0014741175872199422	0.0009575724931695012	0.0018414420445490205	0.00038108262339513953	0.0016620107975281399	0.00029979180788664	0.0005670813437343142	0.001987718633338597	0.000505258524648584	0.00041850631384947415	0.001522328750502918	0.0017648208353954055	0.00386551641180563	0.0054154023832098845	0.004738275814865776	0.0020880088177058593	0.0028272665344547484	0.002050818408566453
SRR17010970_2	0.05559163533944174	0.0484072371614984	0.04131552160674117	0.03673520616412394	0.038520094100966296	0.036478086628833416	0.037859356690510416	0.033003983140373096	0.0352164070486869	0.029669800515303428	0.025455431946169456	0.023854115398476382	0.022802317113415845	0.02445924323502059	0.011577109418923185	0.011779031307061974	0.01960774247462682	0.027633958430873063	0.03689201237734947	0.03371808989176651	0.026577231208137604	0.019806884079191806	0.009061002001845371	0.006211643760782117	0.0050128115153120975	0.0024669651434682523	0.0017363255191637603	0.0021164229951380485	0.0049323777093912636	0.009369789213285046	0.012411366879059034	0.010278015772424402	0.008899354323948267	0.011196236441034586	0.010411922776201307	0.006015105059601566	0.0032543765590825765	0.005407892165002981
SRR17010971_1	0.024838870738091063	0.0240187193457956	0.022579269963399488	0.022579269963399488	0.022945110088825743	0.023736568137950515	0.02333007910969912	0.02365527033230024	0.023935030428214432	0.023915901532767306	0.02292311185906155	0.022711259341984646	0.022633787315423794	0.023436244479430664	0.005148865497426471	0.0008358671983190333	0.0008398723055275318	0.001660547166614449	0.0007378639562444855	0.0009234866454802161	0.0014572328793178383	0.000976235811927653	0.001859014535962492	0.00039611210203232427	0.0017529566567733993	0.00030950878499095956	0.0005842979467269048	0.002031168504089419	0.00047945925669879065	0.00044991843975694326	0.0015133252686095459	0.0016615989933642336	0.003852095643911336	0.005350223001237619	0.004756585702798368	0.002037466943841975	0.0028094725888540327	0.0019323217464537732
SRR17010971_2	0.058967211327691914	0.05140173317835421	0.04458706417531614	0.03979527586581147	0.04152165867991445	0.03928357791260089	0.040699116175688096	0.03618469685016674	0.03820757754370014	0.03263150452086337	0.028294505700614085	0.026758455396209996	0.02572740793160999	0.027434661850265846	0.012011656343598904	0.011673490843898078	0.0193342674903301	0.027200479413894554	0.036478645157033966	0.033258931913404295	0.026257461695011152	0.019427676062655094	0.008762171653251175	0.006068733769225367	0.004892891775834216	0.0024171251717964824	0.0017116260421134717	0.002074654205770958	0.004876729331843192	0.00925497286381268	0.012214118519699056	0.01011552690254615	0.008652662822925693	0.010872509478608542	0.010162263583814824	0.006079359378456817	0.0031458831804008266	0.005147785823067614
SRR17010972_1	0.06474809745311368	0.0439397206520276	0.037137974803403244	0.03745507824195494	0.0365406404191547	0.03821710976095514	0.037398540419577506	0.03663896706676763	0.03653572408677405	0.03664879973152892	0.036988026665793525	0.03660946907248375	0.04142354173961275	0.056883932177031624	0.031428043813863375	0.002526398254178611	0.005656087915439177	0.012638146530152366	0.015620223945887031	0.016306112652057995	0.00738335802734183	0.009006666640224353	0.013006064515405532	0.013136374463992764	0.013388098857698138	0.022824203683436982	0.03918329086284072	0.040507057165723385	0.0252748229823051	0.018393930032549848	0.015881879492838865	0.024906013962036108	0.02972606469774313	0.04130950324782148	0.05817742085828428	0.06825792905924641	0.0670183593069748	0.06285349382702025
