cell_tech_id	tumour_id	n_methods	p_consensus	sample_id	cell_line	cell_line_canonical	cell_line_display
CELL:BT_474	TCGA-BH-A0H6-01A-21R-A056-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-BH-A18N-01A-11R-A12D-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-BH-A18S-01A-11R-A12D-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-BH-A1F5-01A-12R-A13Q-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-C8-A12N-01A-11R-A115-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-D8-A1XA-01A-11R-A14D-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A154-01A-11R-A115-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A156-01A-11R-A12D-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A15D-01A-11R-A115-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A15G-01A-11R-A12D-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A1R5-01A-11R-A14M-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A1R6-01A-11R-A14D-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A1RD-01A-11R-A157-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-OL-A5D8-01A-11R-A27Q-07	2	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-A2-A0D3-01A-11R-A115-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-A8-A0A2-01A-11R-A034-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-BH-A1ET-01A-11R-A137-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-BH-A1FL-01A-11R-A13Q-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-BH-A28Q-01A-11R-A16F-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A1RA-01A-11R-A14D-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-EW-A1P6-01A-11R-A144-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:CAL_120	TCGA-A1-A0SK-01A-12R-A084-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A04P-01A-31R-A034-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0T0-01A-22R-A084-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A3XT-01A-11R-A22U-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A13D-01B-04R-A277-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A07O-01A-11R-A00Z-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A08R-01A-11R-A034-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AC-A2BK-01A-11R-A21T-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AC-A2QH-01A-11R-A18M-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AC-A7VC-01A-11R-A352-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A04D-01A-21R-A034-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0AL-01A-11R-A00Z-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AO-A0JL-01A-11R-A056-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AO-A1KR-01A-12R-A144-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A0TP-01A-11R-A084-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A1AH-01A-11R-A12D-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A24Q-01A-12R-A169-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A0RU-01A-11R-A084-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A1KF-01A-11R-A13Q-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0E0-01A-11R-A056-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A18G-01A-11R-A12D-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A18Q-01A-12R-A12D-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A1FC-01A-11R-A13Q-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A27B-01A-11R-A169-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A147-01A-11R-A115-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A14R-01A-11R-A115-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A14X-01A-11R-A115-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A1LI-01A-12R-A157-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A1LS-01A-12R-A157-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-HN-A2NL-01A-11R-A18M-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_148	TCGA-A2-A04V-01A-21R-A034-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A7-A13F-01A-11R-A12P-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A7-A6VX-01A-12R-A33J-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A076-01A-21R-A00Z-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A084-01A-21R-A00Z-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A08G-01A-11R-A00Z-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A08T-01A-21R-A00Z-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A09N-01A-11R-A00Z-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A09R-01A-11R-A00Z-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AN-A041-01A-11R-A034-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AN-A0FZ-01A-11R-A034-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AN-A0XR-01A-11R-A109-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AO-A1KT-01A-11R-A13Q-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AQ-A04L-01B-21R-A10J-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AR-A0TW-01A-11R-A084-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AR-A24R-01A-11R-A169-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0I8-01A-11R-A034-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0WW-01A-11R-A109-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0C1-01B-11R-A12D-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0HU-01A-11R-A034-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A18J-01A-11R-A12D-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A1EV-01A-11R-A137-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A1EX-01A-11R-A13Q-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-C8-A12W-01A-11R-A115-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-C8-A26Z-01A-11R-A16F-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-C8-A274-01A-11R-A16F-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-D8-A1J9-01A-11R-A13Q-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-D8-A1X9-01A-12R-A157-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-D8-A1XL-01A-11R-A14M-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-D8-A27G-01A-11R-A16F-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-D8-A27R-01A-11R-A16F-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-D8-A73W-01A-22R-A352-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A15A-01A-11R-A12D-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A15K-01A-11R-A12P-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A1IE-01A-11R-A13Q-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E9-A1NA-01A-11R-A144-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E9-A1NI-01A-11R-A14D-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-S3-A6ZF-01A-32R-A32P-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A08J-01A-11R-A00Z-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AC-A6IX-01A-12R-A32P-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-D8-A1JD-01A-11R-A13Q-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_51	TCGA-A1-A0SK-01A-12R-A084-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A1-A0SO-01A-22R-A084-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A2-A04P-01A-31R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A2-A0T0-01A-22R-A084-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A2-A0YE-01A-11R-A109-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A7-A13D-01B-04R-A277-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A8-A07C-01A-11R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A8-A07O-01A-11R-A00Z-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A8-A08R-01A-11R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AC-A2BK-01A-11R-A21T-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AC-A2QH-01A-11R-A18M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AC-A2QH-01B-04R-A22O-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A04D-01A-21R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A0AL-01A-11R-A00Z-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A0G0-01A-11R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AO-A0JL-01A-11R-A056-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AR-A0TU-01A-31R-A109-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AR-A1AI-01A-11R-A12P-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-B6-A1KF-01A-11R-A13Q-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0AV-01A-31R-A115-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A18G-01A-11R-A12D-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A1F6-01A-11R-A13Q-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A1FC-01A-11R-A13Q-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-C8-A27B-01A-11R-A169-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-D8-A1XQ-01A-11R-A14M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E2-A14R-01A-11R-A115-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E9-A22G-01A-11R-A157-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-HN-A2NL-01A-11R-A18M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-OL-A5D7-01A-11R-A27Q-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-OL-A6VO-01A-12R-A33J-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_85_1	TCGA-A2-A0T7-01A-21R-A084-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A8-A09A-01A-11R-A00Z-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AC-A8OP-01A-11R-A36F-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AN-A04A-01A-21R-A034-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AO-A03R-01A-21R-A034-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AO-A03T-01A-21R-A034-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AO-A0JB-01A-11R-A32Y-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AO-A0JD-01A-11R-A056-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AO-A12E-01A-11R-A10J-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AR-A1AP-01A-11R-A12P-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AR-A5QN-01A-12R-A28M-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AR-A5QP-01A-11R-A28M-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-B6-A0IK-01A-12R-A056-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-BH-A0BP-01A-11R-A115-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-BH-A0C7-01B-11R-A115-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-BH-A0H9-01A-11R-A056-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-BH-A0HK-01A-11R-A056-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-BH-A0HP-01A-12R-A084-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-C8-A1HI-01A-11R-A137-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-C8-A273-01A-11R-A16F-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-D8-A145-01A-11R-A115-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-E2-A15H-01A-11R-A12D-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-E2-A1IF-01A-11R-A144-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-EW-A2FS-01A-11R-A17B-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-EW-A2FV-01A-11R-A17B-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-GM-A2DK-01A-21R-A180-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-LL-A73Z-01A-11R-A32P-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-OK-A5Q2-01A-11R-A27Q-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-PL-A8LY-01A-11R-A41B-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-E2-A1LL-01A-11R-A144-07	1	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-GM-A3NY-01A-11R-A21T-07	1	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
